Open,Delta,FractionalIncrease,High,Low,Positive,ReuterCredit,reuter_score,InvestCredit,invest_score,FoolCredit,fool_score,CnbcCredit,cnbc_score,MarketCredit,market_score
943.2,-8.089999999999918,-0.008504241608762753,965.8960000000001,940.06,False,0.9113395981214257,,0.8918156331385497,0.87905,0.8814386342336699,,0.9069432217415834,,0.8740911245940377,0.5787800000000001
979.0,35.799999999999955,0.037955894826123784,978.115,941.27,True,0.9104717219016353,,0.8919287910965185,0.9787300000000002,0.8868492862884217,,0.9082496127241947,0.5350900000000001,0.8917245539016335,
990.96,11.960000000000036,0.012216547497446412,999.6,977.82,True,0.9213455798742368,0.07778000000000003,0.8833044593830714,0.9494100000000001,0.8752663767493442,,0.891935814963802,,0.8790924316442387,0.6727454545454546
1004.23,13.269999999999984,0.013391055138451584,1008.61,981.29,True,0.9301111982492355,0.6175888888888889,0.8941543715695554,0.94934,0.897875226672224,,0.9126586559001969,0.8695700000000001,0.8911043043413945,0.9694199999999998
948.02,-56.210000000000036,-0.05597323322346478,1005.6,936.795,False,0.9421380775572045,,0.9054410395286904,,0.903129115097906,0.9932799999999999,0.9304108825565943,0.36719,0.9149385192824618,
976.87,28.850000000000023,0.03043184742937915,980.79,940.37,True,0.9347694726469908,0.3261166666666667,0.9037744996685868,,0.9036068549825048,,0.9268393842883965,,0.9113315854158763,0.6704899999999999
951.35,-25.519999999999985,-0.026124253994902067,993.99,936.16,False,0.9414778448200091,0.58906,0.9103069235167824,,0.9134896310183762,0.9831272727272726,0.9341293139293035,,0.9175228674104005,
925.0,-26.350000000000023,-0.027697482524833155,951.66,915.31,False,0.9426176126785736,0.5383333333333334,0.9119587099977845,,0.9162206242678268,0.99251,0.937970885989462,0.618,0.9188591902889728,-0.04867000000000001
970.8,45.79999999999996,0.04951351351351346,969.63,919.85,True,0.9436394920794119,,0.9122977142756481,,0.9172096623390582,,0.9389388769645487,,0.9201345055746774,
997.0,26.200000000000053,0.02698805109188303,995.6,964.8,True,0.9437508344768156,0.7251555555555554,0.9122311560180806,,0.9172558604976427,,0.9389745515750609,,0.9203238423404984,
969.18,-27.820000000000054,-0.02790371113340025,1006.19,960.23,False,0.9312894462069495,,0.8985647126776428,,0.9065602608186812,0.8197099999999999,0.9264996911987567,,0.9073861922281404,0.6759416666666667
949.1,-20.079999999999927,-0.02071854557460939,969.52,932.5210000000001,False,0.930296693788937,0.23995,0.8939981487959291,,0.9064444880880672,0.9417,0.927366492745479,,0.9061712668739689,0.6568909090909091
935.0,-14.100000000000026,-0.01485617953851019,952.49,933.92,False,0.9220597352007276,,0.8944394837253705,,0.9132231266792916,0.77525,0.9366990796529723,,0.9108911735535766,
942.95,7.9500000000000455,0.008502673796791494,949.9,921.22,True,0.9283565479641591,,0.8930339311923216,,0.9089404736113492,,0.9326296263655801,,0.9069218775087313,
943.71,0.7599999999999909,0.0008059812291213648,945.425,918.6,True,0.9359284296035071,0.3909555555555555,0.8932038800912334,,0.9157853094219135,0.9908899999999999,0.9420993162623972,0.56718,0.9126083357831467,0.21383
946.3,2.589999999999918,0.00274448718356266,946.31,919.31,True,0.9338700423988898,,0.8948301261840584,0.9755,0.9062069714462296,0.99315,0.9453164845384819,0.97361,0.9301110063068407,0.3479636363636364
944.25,-2.0499999999999545,-0.002166332030011576,958.33,932.68,False,0.9315731572724539,,0.8966000923239444,0.88939,0.9032417952447499,0.9813299999999999,0.9391648803046289,,0.9230149747497336,
946.0,1.75,0.0018533227429176602,952.85,937.5,True,0.9375670552066371,-0.01684,0.8994225237556915,,0.907827591033396,0.8025899999999999,0.9432934552426845,,0.9281728570533502,0.9156799999999998
948.13,2.1299999999999955,0.002251585623678642,950.0,925.4,True,0.9403094862801825,,0.9060668908504962,,0.91614391957748,0.79796,0.9467826121313808,,0.9308616971377892,0.478525
956.25,8.120000000000005,0.008564226424646416,965.43,924.51,True,0.9397017041582385,0.5566416666666667,0.9061165598924991,0.8343700000000001,0.9157624783221056,,0.9464279679007397,,0.9296261470038621,0.3006583333333334
972.79,16.539999999999964,0.017296732026143753,977.74,955.55,True,0.9343496311117223,0.56288,0.9025765504095622,,0.9120569215097445,,0.9427224110883784,,0.9239541052814729,0.6826500000000001
1003.84,31.05000000000007,0.03191850245171113,1007.57,970.27,True,0.9361823320283904,,0.9011530841733413,,0.9086905523971215,0.8537299999999999,0.9488911486288926,0.8230799999999998,0.9283196905764489,
1004.75,0.9099999999999682,0.0009065189671660504,1016.31,1001.1,True,0.9455088475338326,,0.8898405520925744,,0.8945503191675972,,0.9204000457051287,,0.9205019520507796,0.9684181818181821
998.47,-6.279999999999973,-0.0062503110226424215,1008.65,977.08,False,0.9403522680834546,,0.8994372901021521,,0.9044906405042376,0.9933700000000001,0.9245501629933602,0.35594999999999993,0.9263725320559741,
1039.99,41.519999999999975,0.04158362294310293,1063.62,990.47,True,0.9216148546597308,0.7287545454545454,0.9152756002040242,,0.9043050443116042,,0.9335719352402114,0.51118,0.9117030002249944,0.031500000000000014
1048.0,8.009999999999991,0.007701997134587823,1062.69,1028.66,True,0.912709708046929,,0.9091434085257806,0.98144,0.8967851691793325,0.98577,0.9132133164296986,,0.9014039858549224,0.2918857142857143
68.352,-0.8369999999999891,-0.012097298703550986,69.851,68.268,False,0.9147269764086104,,0.8988500535359272,,0.8918053097419438,,0.8954140597419438,,0.872976509838307,
69.067,0.7149999999999892,0.01046055711610471,69.233,67.622,True,0.9276444498775337,,0.9167270176487285,,0.8927336165442004,,0.9033579915442005,,0.8963745909265741,
69.791,0.7240000000000038,0.01048257489104788,71.02600000000002,68.34100000000001,True,0.9116712731529864,,0.8847277000395767,,0.8780465707720341,,0.8877973297006054,,0.8708006293917924,
69.811,0.020000000000010232,0.00028656990156338544,70.555,69.179,True,0.9164019272889844,,0.8771616071517652,,0.8708134232206722,,0.8961323065458089,,0.8703772897247358,
67.821,-1.9900000000000089,-0.028505536376788886,69.811,67.821,False,0.9105500182918119,,0.8732774652527893,,0.8723985603228982,,0.8900393745868909,,0.875326032843021,
67.057,-0.7639999999999958,-0.011264947435160141,68.234,66.685,False,0.9185774498723529,,0.8749079141811679,,0.878936443437866,,0.9192943505698624,,0.8946709239627555,
66.98899999999999,-0.06800000000001205,-0.0010140626631076851,67.939,66.646,False,0.8899935229233449,,0.8607628670614129,,0.8597597697061016,,0.9040329732720999,,0.8792145461804545,
66.763,-0.2259999999999849,-0.0033736882174683143,67.9,65.734,False,0.8955140019007443,,0.8667866696328188,,0.8652859479545196,,0.9088892192873701,,0.884017464471,
65.783,-0.980000000000004,-0.014678789149678772,66.822,65.225,False,0.8926777537881785,,0.8602843830878811,,0.8624525494774634,,0.9057208546937398,,0.8808224360150076,
65.009,-0.7740000000000009,-0.011765957770244606,65.875,63.971000000000004,False,0.8851147577396452,,0.8577207480393836,,0.8551652534265495,,0.8982660755845391,,0.8733543249746255,
66.44,1.4309999999999974,0.02201233675337257,66.459,65.009,True,0.8931894091067345,,0.8658950342944468,,0.8797113760056011,0.9929400000000002,0.9064778645415608,,0.8923308324505651,0.8872333333333332
67.293,0.8530000000000086,0.012838651414810486,67.753,66.205,True,0.9104484517839676,0.9759,0.8868435796592739,0.7605,0.8850852820748414,0.9976166666666666,0.9215101143752392,0.8392299999999999,0.8988984505300767,0.9829428571428572
70.555,3.2620000000000005,0.04847458130860565,70.918,67.233,True,0.8973842105428224,0.47245,0.8739878290129656,-0.1969,0.8723385405568109,0.99329,0.9084398479985524,0.8177499999999999,0.8867485650171818,0.6239545454545457
69.007,-1.5480000000000018,-0.0219403302388208,71.34,68.596,False,0.9054078577100655,-0.8578,0.877652320654655,0.9937,0.8805209375856115,0.9922799999999999,0.9164604825980248,0.5639666666666667,0.8952293900485501,0.78815
68.85300000000001,-0.15399999999999636,-0.002231657657918709,69.595,68.381,False,0.9113769902137626,-0.114075,0.8859052762185474,0.9899,0.8865694450200872,0.9953625,0.9224281088178365,0.54359,0.9014271114843099,0.8366999999999999
69.209,0.3559999999999945,0.0051704355656252395,70.29,68.666,True,0.9092034834209857,,0.8833814484756702,,0.8988286548100105,,0.920253848883117,,0.8971143259302446,
69.297,0.08799999999999386,0.0012715109306592185,69.84100000000001,68.794,True,0.9115234856976996,0.5072000000000001,0.8764541348917084,0.85775,0.8822569047255454,0.9884333333333334,0.9066765850954317,0.7971600000000001,0.8812697726182295,0.8144250000000002
69.781,0.4840000000000089,0.0069844293403756134,70.265,68.439,True,0.916648063999285,0.23333333333333334,0.8877683128387136,0.8475666666666667,0.889046107798379,0.99605,0.9061748504405754,0.9121800000000002,0.9135480489551763,0.9417
70.778,0.997,0.014287556784798153,71.627,69.73100000000001,True,0.9234200584174768,0.1801166666666667,0.8903992274214895,0.5794,0.892159610620054,0.9945,0.9223793986078189,0.6182200000000001,0.9154449984516547,0.2696333333333333
72.426,1.647999999999996,0.02328407132159705,72.881,70.462,True,0.9002693037431214,0.9037,0.8820293786205009,0.9641,0.8813958202197832,0.9788666666666668,0.8997294642136658,0.89175,0.9010378593420914,0.8694000000000001
73.187,0.7609999999999957,0.010507276392455687,73.42399999999998,72.21,True,0.9204412647873479,0.359425,0.8921727514721766,0.9524,0.893552644300613,0.9925666666666666,0.923806142959302,0.8938,0.894373973972112,0.6873166666666667
74.569,1.3820000000000048,0.018883134982988853,74.793,73.157,True,0.9342281416826191,0.35034,0.8977232209666189,0.9524,0.8971001256914354,0.6456571428571428,0.9290918279349873,0.9425833333333332,0.8956658296496659,0.64547
74.954,0.3849999999999909,0.005163003392830679,74.905,73.967,True,0.9300804147562151,0.242,0.9072663294671927,,0.900055778481286,0.9083857142857142,0.9348701241839358,0.4805100000000001,0.8890295326781201,0.8504999999999999
75.873,0.9190000000000113,0.012260853323371821,76.3,74.855,True,0.9219486581041797,-0.1750142857142857,0.9009361104580772,0.8807,0.8976976562545939,0.9889714285714286,0.9388377836513734,0.8855875,0.8812224149848263,0.27806249999999993
76.40899999999998,0.5359999999999872,0.007064436624358956,76.24,74.491,True,0.9113395981214257,0.49745,0.8918156331385497,0.9655,0.8814386342336699,0.9949625,0.9069432217415834,0.7540899999999999,0.8740911245940377,0.518675
77.87,1.4610000000000127,0.01912078420081421,78.943,75.654,True,0.9104717219016353,0.282975,0.8919287910965185,,0.8868492862884217,0.985075,0.9082496127241947,0.7471625000000001,0.8917245539016335,0.99895
78.148,0.2779999999999916,0.0035700526518555485,78.42699999999998,77.304,True,0.9213455798742368,0.36096666666666666,0.8833044593830714,0.8042500000000001,0.8752663767493442,,0.891935814963802,0.6231099999999999,0.8790924316442387,
79.083,0.9350000000000024,0.01196447765777758,79.972,77.771,True,0.9301111982492355,,0.8941543715695554,,0.897875226672224,,0.9126586559001969,,0.8911043043413945,
78.685,-0.3979999999999961,-0.005032687176763605,79.868,77.741,False,0.9421380775572045,,0.9054410395286904,,0.903129115097906,0.8101454545454545,0.9304108825565943,,0.9149385192824618,0.9336545454545456
75.555,-3.1299999999999955,-0.039778865094998984,78.804,72.832,False,0.9347694726469908,0.49128,0.9037744996685868,0.9771,0.9036068549825048,0.99324,0.9268393842883965,0.5965800000000001,0.9113315854158763,0.36558333333333337
75.773,0.2179999999999893,0.002885315333200838,76.32,74.084,True,0.9414778448200091,0.9827,0.9103069235167824,-0.3898,0.9134896310183762,0.7832714285714284,0.9341293139293035,0.50544,0.9175228674104005,0.9588166666666664
74.87899999999998,-0.8940000000000055,-0.011798397846198587,75.863,74.611,False,0.9426176126785736,0.53694,0.9119587099977845,,0.9162206242678268,0.9942,0.937970885989462,0.32782999999999995,0.9188591902889728,0.7827599999999999
74.203,-0.6759999999999877,-0.009027898342659327,75.495,72.673,False,0.9436394920794119,0.08895,0.9122977142756481,0.9828,0.9172096623390582,0.99154,0.9389388769645487,0.7420200000000001,0.9201345055746774,0.9805166666666668
75.505,1.3019999999999925,0.01754646038569859,76.39,74.044,True,0.9437508344768156,-0.0648,0.9122311560180806,0.9931,0.9172558604976427,0.9945625,0.9389745515750609,0.71209,0.9203238423404984,0.6972625000000001
78.22800000000002,2.723000000000013,0.036063836831998056,78.675,75.078,True,0.9312894462069495,0.3844000000000001,0.8985647126776428,0.9981,0.9065602608186812,-0.055833333333333325,0.9264996911987567,0.6095199999999998,0.9073861922281404,0.6955799999999999
80.832,2.603999999999985,0.033287314005215334,80.60300000000002,77.98899999999998,True,0.930296693788937,,0.8939981487959291,,0.9064444880880672,,0.927366492745479,,0.9061712668739689,
81.07,0.23799999999999955,0.002944378463974659,81.99,79.709,True,0.9220597352007276,0.2409,0.8944394837253705,0.9595,0.9132231266792916,-0.30560000000000004,0.9366990796529723,0.52715,0.9108911735535766,0.39057142857142857
78.85,-2.2199999999999998,-0.027383742444800786,81.44,80.36,False,0.9283565479641591,0.4399857142857143,0.8930339311923216,0.99245,0.9089404736113492,0.9943714285714286,0.9326296263655801,0.8114000000000001,0.9069218775087313,0.45083
80.61,1.7600000000000051,0.022320862396956312,80.56,78.33,True,0.9359284296035071,-0.384175,0.8932038800912334,0.62876,0.9157853094219135,0.9857666666666668,0.9420993162623972,0.61538,0.9126083357831467,0.94065
78.6,-2.0100000000000047,-0.024934871604019408,80.88,77.5,False,0.9338700423988898,0.41836,0.8948301261840584,0.98,0.9062069714462296,0.9906375,0.9453164845384819,0.4088,0.9301110063068407,0.468575
80.32,1.7199999999999989,0.021882951653944008,80.4,77.9,True,0.9315731572724539,0.34097500000000003,0.8966000923239444,0.9732,0.9032417952447499,0.9926200000000002,0.9391648803046289,0.40376999999999996,0.9230149747497336,0.9615555555555556
79.79,-0.5299999999999869,-0.006598605577689081,80.76,77.73,False,0.9375670552066371,0.13836363636363636,0.8994225237556915,0.9911,0.907827591033396,0.9577625,0.9432934552426845,0.6152200000000001,0.9281728570533502,0.8147500000000001
80.57,0.7799999999999869,0.009775661110414674,81.12,79.215,True,0.9403094862801825,-0.03112857142857145,0.9060668908504962,0.9911,0.91614391957748,0.9498666666666666,0.9467826121313808,0.14129,0.9308616971377892,0.9276833333333332
79.0,-1.5699999999999932,-0.01948616110214712,80.57,78.67,False,0.9397017041582385,,0.9061165598924991,,0.9157624783221056,,0.9464279679007397,,0.9296261470038621,
79.17,0.1700000000000017,0.002151898734177237,79.7813,77.5,True,0.9343496311117223,,0.9025765504095622,,0.9120569215097445,,0.9427224110883784,,0.9239541052814729,
85.7,6.530000000000001,0.08248073765315146,86.29,78.25,True,0.9361823320283904,,0.9011530841733413,,0.9086905523971215,,0.9488911486288926,,0.9283196905764489,
86.15,0.4500000000000029,0.005250875145857676,86.95,85.02,True,0.9455088475338326,,0.8898405520925744,,0.8945503191675972,,0.9204000457051287,,0.9205019520507796,
88.66,2.509999999999991,0.029135229251305763,88.92,85.7659,True,0.9403522680834546,,0.8994372901021521,,0.9044906405042376,,0.9245501629933602,,0.9263725320559741,
88.28,-0.37999999999999545,-0.004286036544101009,89.11,86.391,False,0.9216148546597308,-0.3016444444444444,0.9152756002040242,,0.9043050443116042,,0.9335719352402114,0.6623699999999999,0.9117030002249944,
89.94,1.6599999999999966,0.018803806071590358,90.42,87.8,True,0.912709708046929,,0.9091434085257806,,0.8967851691793325,,0.9132133164296986,,0.9014039858549224,
36.788000000000004,-0.13399999999999326,-0.0036292725204483296,37.779,36.778,False,0.9147269764086104,,0.8988500535359272,,0.8918053097419438,,0.8954140597419438,,0.872976509838307,
38.332,1.5439999999999967,0.041970207676416134,38.561,36.342,True,0.9276444498775337,,0.9167270176487285,,0.8927336165442004,,0.9033579915442005,,0.8963745909265741,
38.95,0.6180000000000021,0.016122299906083746,39.579,38.255,True,0.9116712731529864,,0.8847277000395767,,0.8780465707720341,,0.8877973297006054,,0.8708006293917924,
40.227,1.276999999999994,0.03278562259306788,40.722,38.902,True,0.9164019272889844,,0.8771616071517652,,0.8708134232206722,,0.8961323065458089,,0.8703772897247358,
40.501999999999995,0.2749999999999986,0.006836204539239779,40.798,40.150999999999996,True,0.9105500182918119,,0.8732774652527893,,0.8723985603228982,,0.8900393745868909,,0.875326032843021,
40.808,0.3060000000000045,0.007555182460125537,40.979,40.426,True,0.9185774498723529,,0.8749079141811679,,0.878936443437866,,0.9192943505698624,,0.8946709239627555,
39.085,-1.7229999999999992,-0.04222211331111545,40.845,38.766999999999996,False,0.8899935229233449,,0.8607628670614129,,0.8597597697061016,,0.9040329732720999,,0.8792145461804545,
39.393,0.30799999999999983,0.007880260969681458,39.73,39.018,True,0.8955140019007443,,0.8667866696328188,,0.8652859479545196,,0.9088892192873701,,0.884017464471,
39.663000000000004,0.2700000000000031,0.006854009595613514,40.53,39.219,True,0.8926777537881785,,0.8602843830878811,,0.8624525494774634,,0.9057208546937398,,0.8808224360150076,
40.482,0.8189999999999955,0.020648967551622304,40.906,39.46,True,0.8851147577396452,,0.8577207480393836,,0.8551652534265495,,0.8982660755845391,,0.8733543249746255,
39.76,-0.7220000000000013,-0.017835087199249082,40.53,39.325,False,0.8931894091067345,,0.8658950342944468,,0.8797113760056011,,0.9064778645415608,,0.8923308324505651,
39.74,-0.019999999999996014,-0.0005030181086518113,39.914,38.931,False,0.9104484517839676,,0.8868435796592739,,0.8850852820748414,,0.9215101143752392,,0.8988984505300767,
40.164,0.4239999999999995,0.010669350780070443,40.251,39.297,True,0.8973842105428224,,0.8739878290129656,,0.8723385405568109,,0.9084398479985524,,0.8867485650171818,
40.366,0.20199999999999813,0.005029379543870087,40.81,40.019,True,0.9054078577100655,,0.877652320654655,,0.8805209375856115,,0.9164604825980248,,0.8952293900485501,
40.328,-0.0379999999999967,-0.0009413863152156939,40.559,40.155,False,0.9113769902137626,,0.8859052762185474,,0.8865694450200872,,0.9224281088178365,,0.9014271114843099,
41.041000000000004,0.7130000000000011,0.017680023804800656,41.07899999999999,40.222,True,0.9092034834209857,,0.8833814484756702,,0.8988286548100105,,0.920253848883117,,0.8971143259302446,
40.106,-0.9350000000000024,-0.022782095952827715,41.137,39.942,False,0.9115234856976996,,0.8764541348917084,,0.8822569047255454,,0.9066765850954317,,0.8812697726182295,
39.874,-0.2319999999999993,-0.005784670622849431,40.376,39.75,False,0.916648063999285,,0.8877683128387136,,0.889046107798379,,0.9061748504405754,,0.9135480489551763,
40.019,0.14499999999999602,0.0036364548327229773,40.357,39.814,True,0.9234200584174768,,0.8903992274214895,,0.892159610620054,,0.9223793986078189,,0.9154449984516547,
39.493,-0.5259999999999962,-0.013143756715560015,40.049,39.064,False,0.9002693037431214,,0.8820293786205009,,0.8813958202197832,,0.8997294642136658,,0.9010378593420914,
38.986,-0.507000000000005,-0.0128377180766213,39.736999999999995,39.172,False,0.9204412647873479,,0.8921727514721766,,0.893552644300613,,0.923806142959302,,0.894373973972112,
39.357,0.3710000000000022,0.009516236597753098,39.542,38.694,True,0.9342281416826191,,0.8977232209666189,,0.8971001256914354,,0.9290918279349873,,0.8956658296496659,
37.446,-1.9110000000000007,-0.04855553014711491,39.385999999999996,37.19300000000001,False,0.9300804147562151,,0.9072663294671927,,0.900055778481286,,0.9348701241839358,,0.8890295326781201,
37.485,0.03900000000000148,0.001041499759653941,37.806999999999995,36.685,True,0.9219486581041797,,0.9009361104580772,,0.8976976562545939,,0.9388377836513734,,0.8812224149848263,
36.559,-0.926000000000002,-0.024703214619181055,37.787,36.510999999999996,False,0.9113395981214257,,0.8918156331385497,,0.8814386342336699,,0.9069432217415834,,0.8740911245940377,
37.163000000000004,0.6040000000000063,0.016521239640034092,37.451,36.519,True,0.9104717219016353,,0.8919287910965185,,0.8868492862884217,,0.9082496127241947,,0.8917245539016335,
37.709,0.5459999999999994,0.014692032397815013,37.894,37.056,True,0.9213455798742368,,0.8833044593830714,,0.8752663767493442,,0.891935814963802,,0.8790924316442387,
37.836,0.12699999999999534,0.003367896258187577,38.1,37.553000000000004,True,0.9301111982492355,,0.8941543715695554,,0.897875226672224,,0.9126586559001969,,0.8911043043413945,
37.7,-0.13599999999999568,-0.003594460302357429,38.382,37.455999999999996,False,0.9421380775572045,,0.9054410395286904,,0.903129115097906,,0.9304108825565943,,0.9149385192824618,
37.231,-0.4690000000000012,-0.012440318302387298,38.022,36.9,False,0.9347694726469908,,0.9037744996685868,,0.9036068549825048,,0.9268393842883965,,0.9113315854158763,
36.919000000000004,-0.3119999999999976,-0.008380113346404813,37.38800000000001,36.657,False,0.9414778448200091,,0.9103069235167824,,0.9134896310183762,,0.9341293139293035,,0.9175228674104005,
37.124,0.2049999999999983,0.005552696443565597,37.251,36.597,True,0.9426176126785736,,0.9119587099977845,,0.9162206242678268,,0.937970885989462,,0.9188591902889728,
36.086999999999996,-1.037000000000006,-0.02793341234780752,37.228,36.086999999999996,False,0.9436394920794119,,0.9122977142756481,,0.9172096623390582,,0.9389388769645487,,0.9201345055746774,
35.879,-0.2079999999999984,-0.0057638484772909475,36.146,35.366,False,0.9437508344768156,,0.9122311560180806,,0.9172558604976427,,0.9389745515750609,,0.9203238423404984,
37.726,1.8470000000000013,0.051478580785417685,37.626999999999995,35.68199999999999,True,0.9312894462069495,,0.8985647126776428,,0.9065602608186812,,0.9264996911987567,,0.9073861922281404,
37.756,0.030000000000001137,0.0007952075491703636,39.178000000000004,37.56800000000001,True,0.930296693788937,,0.8939981487959291,,0.9064444880880672,,0.927366492745479,,0.9061712668739689,
37.795,0.03900000000000148,0.001032948405551475,38.264,37.56800000000001,True,0.9220597352007276,,0.8944394837253705,,0.9132231266792916,,0.9366990796529723,,0.9108911735535766,
37.687,-0.10800000000000408,-0.002857520836089538,38.082,37.489000000000004,False,0.9283565479641591,,0.8930339311923216,,0.9089404736113492,,0.9326296263655801,,0.9069218775087313,
37.489000000000004,-0.1979999999999933,-0.005253801045453162,37.741,36.739000000000004,False,0.9359284296035071,,0.8932038800912334,,0.9157853094219135,,0.9420993162623972,,0.9126083357831467,
37.272,-0.21700000000000585,-0.0057883645869456594,37.657,37.144,False,0.9338700423988898,,0.8948301261840584,,0.9062069714462296,,0.9453164845384819,,0.9301110063068407,
36.146,-1.1259999999999977,-0.03021034556771833,37.4,36.077,False,0.9315731572724539,,0.8966000923239444,,0.9032417952447499,,0.9391648803046289,,0.9230149747497336,
36.146,0.0,0.0,36.334,34.665,True,0.9375670552066371,,0.8994225237556915,,0.907827591033396,,0.9432934552426845,,0.9281728570533502,
