Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,35.522,-0.16199999999999903,-0.0045398497926241186,35.684,34.379,False
2016-11-25,36.922,1.3999999999999986,0.0394121952592759,37.111999999999995,35.493,True
2016-12-01,36.788000000000004,-0.13399999999999324,-0.00362927252044833,37.779,36.778,False
2016-12-08,38.332,1.543999999999997,0.041970207676416134,38.561,36.342,True
2016-12-15,38.95,0.6180000000000021,0.016122299906083746,39.579,38.255,True
2016-12-22,40.227,1.276999999999994,0.03278562259306788,40.722,38.902,True
2016-12-29,40.501999999999995,0.2749999999999986,0.006836204539239779,40.798,40.150999999999996,True
2017-01-05,40.808,0.3060000000000045,0.007555182460125538,40.979,40.426,True
2017-01-12,39.085,-1.722999999999999,-0.042222113311115445,40.845,38.766999999999996,False
2017-01-19,39.393,0.30799999999999983,0.007880260969681458,39.73,39.018,True
2017-01-26,39.663000000000004,0.2700000000000031,0.006854009595613513,40.53,39.219,True
2017-02-02,40.482,0.8189999999999955,0.020648967551622304,40.906,39.46,True
2017-02-09,39.76,-0.7220000000000013,-0.017835087199249082,40.53,39.325,False
2017-02-16,39.74,-0.01999999999999602,-0.0005030181086518114,39.914,38.931,False
2017-02-23,40.164,0.4239999999999995,0.010669350780070445,40.251,39.297,True
2017-03-02,40.366,0.20199999999999818,0.005029379543870087,40.81,40.019,True
2017-03-09,40.328,-0.0379999999999967,-0.0009413863152156939,40.559,40.155,False
2017-03-16,41.041000000000004,0.713000000000001,0.017680023804800656,41.07899999999999,40.222,True
2017-03-23,40.106,-0.9350000000000023,-0.022782095952827715,41.137,39.942,False
2017-03-30,39.874,-0.23199999999999932,-0.005784670622849431,40.376,39.75,False
2017-04-06,40.019,0.14499999999999602,0.0036364548327229777,40.357,39.814,True
2017-04-13,39.493,-0.5259999999999962,-0.013143756715560015,40.049,39.064,False
2017-04-20,38.986,-0.507000000000005,-0.0128377180766213,39.736999999999995,39.172,False
2017-04-27,39.357,0.3710000000000022,0.009516236597753098,39.542,38.694,True
2017-05-04,37.446,-1.9110000000000014,-0.04855553014711491,39.385999999999996,37.193000000000005,False
2017-05-11,37.485,0.03900000000000148,0.001041499759653941,37.806999999999995,36.685,True
2017-05-18,36.559,-0.9260000000000019,-0.024703214619181058,37.787,36.510999999999996,False
2017-05-25,37.163000000000004,0.6040000000000063,0.016521239640034092,37.451,36.519,True
2017-06-01,37.709,0.5459999999999994,0.014692032397815013,37.894,37.056,True
2017-06-08,37.836,0.12699999999999534,0.003367896258187577,38.1,37.553000000000004,True
2017-06-15,37.7,-0.13599999999999568,-0.003594460302357429,38.382,37.455999999999996,False
2017-06-22,37.231,-0.4690000000000012,-0.012440318302387298,38.022,36.9,False
2017-06-29,36.919000000000004,-0.3119999999999976,-0.008380113346404813,37.388000000000005,36.657,False
2017-07-06,37.124,0.2049999999999983,0.005552696443565597,37.251,36.597,True
2017-07-13,36.086999999999996,-1.0370000000000061,-0.027933412347807513,37.228,36.086999999999996,False
2017-07-20,35.879,-0.2079999999999984,-0.0057638484772909475,36.146,35.366,False
2017-07-27,37.726,1.8470000000000013,0.05147858078541769,37.626999999999995,35.681999999999995,True
2017-08-03,37.756,0.030000000000001137,0.0007952075491703636,39.178000000000004,37.568000000000005,True
2017-08-10,37.795,0.03900000000000148,0.0010329484055514747,38.264,37.568000000000005,True
2017-08-17,37.687,-0.10800000000000409,-0.002857520836089538,38.082,37.489000000000004,False
2017-08-24,37.489000000000004,-0.1979999999999933,-0.005253801045453162,37.741,36.739000000000004,False
2017-08-31,37.272,-0.21700000000000585,-0.0057883645869456594,37.657,37.144,False
2017-09-07,36.146,-1.1259999999999977,-0.030210345567718334,37.4,36.077,False
2017-09-14,36.146,0.0,0.0,36.334,34.665,True
2017-09-21,38.023,1.8770000000000024,0.05192829082056112,38.255,35.771,True
2017-09-28,38.2,0.1769999999999996,0.004655077190121757,38.821999999999996,37.667,True
2017-10-05,39.119,0.9189999999999969,0.024057591623036566,39.168,38.111,True
2017-10-12,37.49,-1.6289999999999978,-0.041642168767095214,39.306,38.05,False
2017-10-19,35.93,-1.5600000000000023,-0.04161109629234468,37.53,35.25,False
2017-10-26,33.75,-2.1799999999999997,-0.06067353186752017,36.33,33.33,False
2017-11-02,33.57,-0.17999999999999972,-0.0053333333333333245,34.33,33.29,False
2017-11-09,33.43,-0.14000000000000057,-0.00417039022937148,34.424,32.55,False
