Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,94.71,-3.6300000000000097,-0.03691275167785245,98.5,87.88,False
2016-11-25,93.55,-1.1599999999999966,-0.012247914686939042,95.3,91.45,False
2016-12-01,94.0,0.45000000000000284,0.004810261892036375,96.055,92.77,True
2016-12-08,91.8,-2.200000000000003,-0.023404255319148966,94.055,89.18,False
2016-12-15,90.0,-1.7999999999999972,-0.01960784313725487,93.73,90.83,False
2016-12-22,87.89,-2.1099999999999994,-0.023444444444444438,90.6,88.41,False
2016-12-29,87.82,-0.07000000000000739,-0.0007964501080897416,88.75,86.01,False
2017-01-05,91.91,4.090000000000003,0.04657253473012985,90.89,87.16,True
2017-01-12,96.85,4.939999999999998,0.053748231966053724,97.904,91.64,True
2017-01-19,96.42,-0.4299999999999926,-0.00443985544656678,97.38,94.8,False
2017-01-26,103.92,7.5,0.0777846919726198,104.27,95.58,True
2017-02-02,101.28,-2.6400000000000006,-0.025404157043879914,104.57,100.06,False
2017-02-09,103.325,2.0450000000000017,0.02019154818325436,103.99,100.02,True
2017-02-16,101.86,-1.4650000000000034,-0.01417856278732159,104.44,100.11,False
2017-02-23,104.72,2.8599999999999994,0.02807775377969762,105.2,100.3,True
2017-03-02,103.8,-0.9200000000000017,-0.008785332314744095,104.99,101.3,False
2017-03-09,102.97,-0.8299999999999983,-0.007996146435452777,104.58,102.1,False
2017-03-16,105.25,2.280000000000001,0.02214237156453337,106.25,102.6,True
2017-03-23,106.95,1.7000000000000028,0.016152019002375322,108.7,103.98,True
2017-03-30,109.729,2.7789999999999964,0.025984104721832598,109.74,106.44,True
2017-04-06,107.59,-2.138999999999996,-0.019493479390133836,110.45,106.88,False
2017-04-13,110.72,3.1299999999999955,0.029091923041174788,111.88,106.76,True
2017-04-20,111.53,0.8100000000000023,0.007315751445086726,112.2,109.82,True
2017-04-27,115.0,3.469999999999999,0.03111270510176633,115.82,111.48,True
2017-05-04,115.94,0.9399999999999977,0.008173913043478242,118.69,114.83,True
2017-05-11,120.13,4.189999999999998,0.036139382439192666,120.33,114.8,True
2017-05-18,116.31,-3.819999999999993,-0.03179888454174638,124.34,118.25,False
2017-05-25,123.74,7.429999999999993,0.06388100765196451,126.4,114.0,True
2017-06-01,122.82,-0.9200000000000017,-0.00743494423791823,124.88,122.0,False
2017-06-08,142.51,19.689999999999998,0.16031590946099983,126.2,122.26,True
2017-06-15,135.64,-6.8700000000000045,-0.04820714335836085,148.29,135.21,False
2017-06-22,142.05,6.410000000000025,0.04725744618106772,143.5,133.1,True
2017-06-29,143.16,1.1099999999999852,0.007814149947201586,145.36,140.83,True
2017-07-06,143.01,-0.15000000000000568,-0.00104777870913667,145.0,137.52,False
2017-07-13,149.52,6.510000000000019,0.0455212922173276,149.3,141.83,True
2017-07-20,153.96,4.439999999999998,0.029695024077046533,156.41,148.0,True
2017-07-27,157.85,3.8899999999999864,0.0252663029358274,156.0,150.31,True
2017-08-03,152.1,-5.75,-0.03642698764649984,160.39,149.1,False
2017-08-10,156.2,4.099999999999994,0.026955950032873075,159.84,149.6,True
2017-08-17,166.12,9.920000000000016,0.06350832266325235,160.35,147.5,True
2017-08-24,177.0,10.879999999999995,0.06549482301950395,176.23,163.51,True
2017-08-31,172.54,-4.460000000000008,-0.025197740112994395,177.0,164.35,False
2017-09-07,169.26,-3.280000000000001,-0.019010084618059586,172.9,167.0,False
2017-09-14,177.54,8.280000000000001,0.04891882311237151,179.1,168.0,True
2017-09-21,178.05,0.5100000000000193,0.0028725920919230557,180.87,176.02,True
2017-09-28,170.91,-7.140000000000015,-0.04010109519797818,178.861,166.79,False
2017-10-05,179.0,8.090000000000003,0.04733485460183724,180.0,169.567,True
2017-10-12,184.04,5.039999999999992,0.02815642458100554,184.7,176.03,True
2017-10-19,177.00099999999998,-7.039000000000016,-0.038247120191262855,184.39,175.3,False
2017-10-26,170.62,-6.380999999999972,-0.03605064378167339,179.52,169.3,False
2017-11-02,190.99,20.370000000000005,0.11938811393740478,188.88,168.58,True
2017-11-09,184.21,-6.780000000000001,-0.03549924079794754,191.22,182.06,False
