Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,39.172,0.14799999999999613,0.0037925379253791547,39.428000000000004,38.07,True
2016-11-25,39.409,0.23700000000000188,0.006050239967323647,39.851,38.733000000000004,True
2016-12-01,39.477,0.06799999999999784,0.0017254941764570997,40.097,39.409,True
2016-12-08,39.684,0.20700000000000074,0.005243559540998575,39.733000000000004,37.046,True
2016-12-15,40.303000000000004,0.6190000000000069,0.015598225985283916,40.441,39.448,True
2016-12-22,38.316,-1.9870000000000019,-0.04930154082822623,40.491,37.98,False
2016-12-29,38.0,-0.3160000000000025,-0.008247207432926257,38.621,37.99,False
2017-01-05,38.208,0.2079999999999984,0.005473684210526274,38.455,37.734,True
2017-01-12,38.565,0.3569999999999993,0.009343592964824104,38.979,37.921,True
2017-01-19,38.654,0.08900000000000574,0.0023077920394141255,38.871,38.13,True
2017-01-26,39.731,1.0769999999999982,0.027862575671340564,39.894,38.644,True
2017-02-02,39.295,-0.43599999999999994,-0.010973798796909212,39.909,39.202,False
2017-02-09,39.611999999999995,0.31699999999999307,0.008067184120116887,39.958,39.207,True
2017-02-16,40.965,1.3530000000000086,0.03415631626779786,40.985,39.571999999999996,True
2017-02-23,42.052,1.0869999999999962,0.02653484682045639,42.013000000000005,40.872,True
2017-03-02,42.318999999999996,0.2669999999999959,0.006349281841529437,42.743,41.913999999999994,True
2017-03-09,42.121,-0.1979999999999933,-0.004678749497861323,42.418,41.79600000000001,False
2017-03-16,45.836000000000006,3.7150000000000034,0.08819828589064845,42.685,41.746,True
2017-03-23,44.147,-1.6890000000000072,-0.036848765162754316,46.428999999999995,44.098,False
2017-03-30,43.92,-0.22699999999999676,-0.005141912247717779,44.552,43.831,False
2017-04-06,43.998000000000005,0.07800000000000296,0.0017759562841530728,44.512,43.841,True
2017-04-13,43.851000000000006,-0.14699999999999847,-0.003341060957316206,44.108999999999995,43.425,False
2017-04-20,43.92100000000001,0.07000000000000028,0.0015963147932772405,44.238,43.643,True
2017-04-27,44.535,0.6139999999999901,0.01397964527219303,44.695,43.831,True
2017-05-04,44.615,0.0800000000000054,0.0017963399573370474,45.001999999999995,44.178999999999995,True
2017-05-11,45.06100000000001,0.44600000000000506,0.009996637902050992,45.428999999999995,44.605,True
2017-05-18,43.722,-1.3390000000000057,-0.029715274849648376,45.06100000000001,43.861000000000004,False
2017-05-25,44.645,0.9230000000000018,0.021110653675495215,44.535,43.265,True
2017-06-01,45.17100000000001,0.5260000000000034,0.011781834471945422,45.201,44.486999999999995,True
2017-06-08,45.379,0.2079999999999913,0.004604724269996043,45.717,44.793,True
2017-06-15,44.208999999999996,-1.1700000000000017,-0.025782851098525787,45.505,43.405,False
2017-06-22,51.214,7.005000000000003,0.15845189893460615,46.183,44.028999999999996,True
2017-06-29,50.37,-0.8440000000000012,-0.016479868785878884,51.452,49.68600000000001,False
2017-07-06,48.872,-1.4979999999999976,-0.029739924558268765,50.495,48.942,False
2017-07-13,50.162,1.2899999999999991,0.026395482075626107,50.092,48.396,True
2017-07-20,50.93899999999999,0.7769999999999939,0.01548981300586089,50.898999999999994,49.864,True
2017-07-27,51.098,0.15900000000000603,0.0031213804746855266,51.059,50.411,True
2017-08-03,49.724,-1.3740000000000023,-0.02688950643860821,51.158,49.385,False
2017-08-10,48.768,-0.955999999999996,-0.019226128227817472,50.211999999999996,48.668,False
2017-08-17,48.977,0.20899999999999608,0.004285597112860812,49.121,47.791000000000004,True
2017-08-24,48.876999999999995,-0.10000000000000142,-0.002041774710578464,49.236000000000004,48.12,False
2017-08-31,49.684,0.8070000000000022,0.01651083331628378,49.754,48.558,True
2017-09-07,50.989,1.3049999999999997,0.026266001127123417,51.023999999999994,49.644,True
2017-09-14,52.553000000000004,1.5640000000000072,0.03067328247269033,52.772,50.83,True
2017-09-21,47.632,-4.9210000000000065,-0.09363880273247971,52.931000000000004,47.503,False
2017-09-28,48.011,0.3790000000000049,0.007956835740678639,48.349,47.453,True
2017-10-05,48.768,0.7569999999999979,0.01576722001208052,48.997,47.772,True
2017-10-12,48.27,-0.49799999999999756,-0.010211614173228295,48.836999999999996,48.0,False
2017-10-19,49.44,1.1699999999999946,0.02423865755127397,49.76,48.11,True
2017-10-26,50.11,0.6700000000000017,0.013551779935275116,50.65,49.16,True
2017-11-02,50.54,0.4299999999999997,0.008581121532628213,51.28,49.77,True
2017-11-09,50.14,-0.3999999999999986,-0.007914523149980186,50.74,50.0224,False
