Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,49.972,2.3909999999999982,0.0502511506693848,52.568999999999996,47.445,True
2016-11-25,50.955,0.982999999999997,0.019671015768830485,51.519,49.555,True
2016-12-01,51.665,0.7100000000000009,0.01393386321263862,51.693999999999996,49.972,True
2016-12-08,55.711000000000006,4.0460000000000065,0.07831220361947172,55.711000000000006,51.598,True
2016-12-15,53.648999999999994,-2.062000000000012,-0.03701243919513223,56.42,52.541000000000004,False
2016-12-22,54.222,0.5730000000000075,0.01068053458591973,54.766000000000005,53.143,True
2016-12-29,53.668,-0.554000000000002,-0.010217254988749992,54.553999999999995,53.746,False
2017-01-05,53.96,0.2920000000000016,0.005440858612208422,54.79600000000001,52.977,True
2017-01-12,53.143,-0.8170000000000002,-0.015140845070422538,54.281000000000006,52.239,False
2017-01-19,52.744,-0.3990000000000009,-0.007508044333214175,54.65,51.87,False
2017-01-26,55.048,2.304000000000002,0.04368269376611562,55.263999999999996,52.375,True
2017-02-02,54.4,-0.6480000000000032,-0.011771544833599826,55.873000000000005,54.211999999999996,False
2017-02-09,54.806000000000004,0.4060000000000059,0.007463235294117756,56.206,54.00899999999999,True
2017-02-16,57.136,2.3299999999999983,0.042513593402182207,57.766999999999996,54.501999999999995,True
2017-02-23,57.205,0.06899999999999551,0.001207644917390008,57.401,56.246,True
2017-03-02,58.526,1.321000000000005,0.023092387029105935,58.732,56.119,True
2017-03-09,57.224,-1.3020000000000067,-0.02224652291289353,58.536,56.799,False
2017-03-16,57.625,0.40100000000000335,0.007007549280022427,58.066,56.979,True
2017-03-23,54.071000000000005,-3.553999999999995,-0.061674620390455445,58.165,53.7,False
2017-03-30,54.512,0.4409999999999954,0.008155943111834355,55.07,53.103,True
2017-04-06,53.797,-0.7150000000000034,-0.013116378045201119,55.247,53.641000000000005,False
2017-04-13,50.714,-3.0829999999999984,-0.05730802832871719,54.482,51.937,False
2017-04-20,51.614,0.8999999999999986,0.017746578853965345,52.026,50.18,True
2017-04-27,53.396,1.7820000000000036,0.034525516332778,53.931999999999995,51.105,True
2017-05-04,54.49,1.0940000000000012,0.020488426099333306,54.11600000000001,52.603,True
2017-05-11,53.515,-0.9750000000000014,-0.017893191411268147,54.816,53.593999999999994,False
2017-05-18,51.573,-1.9420000000000002,-0.036288890965149964,53.653,50.922,False
2017-05-25,52.498999999999995,0.9259999999999948,0.017955131561088068,52.854,51.217,True
2017-06-01,50.803000000000004,-1.6959999999999908,-0.03230537724528069,52.498999999999995,50.113,False
2017-06-08,51.266999999999996,0.46399999999999153,0.009133318898490079,51.573,50.34,True
2017-06-15,53.278,2.011000000000003,0.03922601283476706,53.919,51.148999999999994,True
2017-06-22,52.055,-1.222999999999999,-0.022955065880851364,53.87,52.055,False
2017-06-29,54.86600000000001,2.811000000000007,0.05400057631351469,53.653,51.483000000000004,True
2017-07-06,55.19,0.32399999999999096,0.00590529654066254,55.802,54.382,True
2017-07-13,54.48,-0.7100000000000009,-0.012864649393005995,55.526,53.83,False
2017-07-20,54.185,-0.2949999999999946,-0.005414831130690063,54.886,53.357,False
2017-07-27,54.086000000000006,-0.09899999999999665,-0.0018270739134446184,54.623000000000005,53.278,False
2017-08-03,53.129,-0.9570000000000078,-0.017694042820693114,54.185,52.43,False
2017-08-10,52.027,-1.1019999999999968,-0.02074196766361115,53.327,51.55,False
2017-08-17,52.106,0.07900000000000063,0.0015184423472427897,52.988,51.381,True
2017-08-24,51.828,-0.2779999999999987,-0.005335278086976523,52.268,51.023999999999994,False
2017-08-31,50.646,-1.1820000000000022,-0.02280620514007876,52.205,50.775,False
2017-09-07,49.593999999999994,-1.0520000000000067,-0.02077163053350722,51.133,49.216,False
2017-09-14,51.181999999999995,1.588000000000001,0.03202000241964756,51.371,48.928000000000004,True
2017-09-21,53.178000000000004,1.9960000000000093,0.03899808526435093,53.738,50.726000000000006,True
2017-09-28,53.913000000000004,0.7349999999999994,0.013821505133701895,54.152,53.148999999999994,True
2017-10-05,54.618,0.7049999999999983,0.013076623448889846,55.233999999999995,53.367,True
2017-10-12,55.303999999999995,0.6859999999999928,0.012559961917316504,55.383,54.4,True
2017-10-19,52.742,-2.5619999999999976,-0.04632576305511352,55.323,52.473,False
2017-10-26,55.065,2.3230000000000004,0.04404459444086308,55.193999999999996,52.632,True
2017-11-02,55.8,0.7349999999999994,0.013347861618087705,56.446000000000005,54.747,True
2017-11-09,53.9,-1.8999999999999986,-0.03405017921146951,56.52,54.05,False
