Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,105.82,2.4599999999999937,0.023800309597523158,105.82,101.49,True
2016-11-25,107.31,1.490000000000009,0.014080514080514167,108.21,104.45,True
2016-12-01,109.49,2.1799999999999926,0.0203149753051905,109.68,105.23,True
2016-12-08,111.38,1.8900000000000006,0.017261850397296562,111.55,108.94,True
2016-12-15,112.25,0.8700000000000045,0.007811097144909361,115.51,110.87,True
2016-12-22,114.49,2.239999999999995,0.019955456570155856,115.52,111.99,True
2016-12-29,114.56,0.07000000000000739,0.0006114071097913128,115.51,114.31,True
2017-01-05,114.55,-0.010000000000005116,-8.729050279334075e-05,115.52,113.18,False
2017-01-12,113.1,-1.4500000000000028,-0.012658227848101292,115.02,111.5,False
2017-01-19,112.5,-0.5999999999999943,-0.005305039787798359,113.57,112.02,False
2017-01-26,114.07,1.5699999999999932,0.013955555555555495,114.0,111.63,True
2017-02-02,107.93,-6.139999999999986,-0.05382659770316461,114.37,107.49,False
2017-02-09,108.64,0.7099999999999937,0.006578337811544461,110.95,107.09,True
2017-02-16,110.74,2.0999999999999943,0.019329896907216444,110.98,108.43,True
2017-02-23,109.12,-1.6199999999999903,-0.014628860393714922,110.74,107.09,False
2017-03-02,111.41,2.289999999999992,0.020986070381231597,112.11,107.29,True
2017-03-09,107.13,-4.280000000000001,-0.03841665918678755,111.99,107.22,False
2017-03-16,106.64,-0.4899999999999949,-0.00457388219919719,109.19,104.99,False
2017-03-23,106.13,-0.5100000000000051,-0.0047824456114028985,106.71,104.89,False
2017-03-30,106.0,-0.12999999999999545,-0.0012249128427399931,106.69,103.71,False
2017-04-06,106.95,0.9500000000000028,0.008962264150943424,108.47,104.26,True
2017-04-13,106.48,-0.46999999999999886,-0.004394576905095828,108.0,105.91,False
2017-04-20,102.32,-4.160000000000011,-0.039068369646882144,106.57,101.76,False
2017-04-27,103.85,1.5300000000000011,0.014953088350273664,105.34,102.21,True
2017-05-04,104.12,0.27000000000001023,0.0025999037072701996,105.46,102.59,True
2017-05-11,104.95,0.8299999999999983,0.007971571263926221,104.7,102.06,True
2017-05-18,103.51,-1.4399999999999977,-0.013720819437827514,105.57,103.38,False
2017-05-25,105.04,1.5300000000000011,0.014781180562264526,106.02,102.81,True
2017-06-01,102.66,-2.3800000000000097,-0.022658035034272748,105.65,102.04,False
2017-06-08,102.41,-0.25,-0.0024352230664328855,103.41,101.53,False
2017-06-15,105.44,3.030000000000001,0.029586954398984486,107.41,102.41,True
2017-06-22,103.44,-2.0,-0.01896813353566009,107.3,102.89,False
2017-06-29,103.34,-0.09999999999999432,-0.0009667440061871067,104.37,103.0,False
2017-07-06,103.63,0.28999999999999204,0.0028062705631893945,105.9,102.86,True
2017-07-13,102.77,-0.8599999999999994,-0.008298755186721987,104.08,101.53,False
2017-07-20,103.96,1.1899999999999977,0.011579254646297535,103.93,102.43,True
2017-07-27,103.84,-0.11999999999999034,-0.0011542901115812847,105.02,101.9,False
2017-08-03,109.13,5.289999999999992,0.05094375963020023,110.09,103.57,True
2017-08-10,110.12,0.9900000000000091,0.009071749289837892,110.3,107.97,True
2017-08-17,106.61,-3.510000000000005,-0.031874318924809346,110.33,106.46,False
2017-08-24,106.5,-0.10999999999999943,-0.0010317981427633376,107.34,105.3,False
2017-08-31,108.0,1.5,0.014084507042253521,108.71,106.33,True
2017-09-07,112.18,4.180000000000007,0.03870370370370377,112.23,107.5,True
2017-09-14,114.26,2.0799999999999983,0.0185416295239793,114.32,110.53,True
2017-09-21,116.22,1.9599999999999937,0.017153859618414088,117.15,113.63,True
2017-09-28,117.17,0.9500000000000028,0.008174152469454507,118.33,115.83,True
2017-10-05,117.45,0.28000000000000114,0.0023896901937356077,118.25,115.53299999999999,True
2017-10-12,118.49,1.039999999999992,0.008854831843337522,119.815,116.8,True
2017-10-19,118.06,-0.4299999999999926,-0.0036289982276984777,120.89,117.99,False
2017-10-26,118.78,0.7199999999999989,0.006098593935287133,119.92,117.95,True
2017-11-02,116.21,-2.5700000000000074,-0.02163663916484263,119.0,112.57,False
2017-11-09,115.9,-0.30999999999998806,-0.002667584545219758,117.38,114.705,False
