Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,76.191,3.6260000000000048,0.04996899331633715,78.645,72.565,True
2016-11-25,77.336,1.144999999999996,0.015028021682350881,77.472,75.566,True
2016-12-01,78.851,1.5150000000000006,0.01958984172959554,78.733,76.28,True
2016-12-08,82.351,3.5,0.04438751569415734,82.213,78.851,True
2016-12-15,83.495,1.1440000000000055,0.013891756019963394,84.199,81.891,True
2016-12-22,84.51100000000001,1.0160000000000053,0.012168393316965152,84.87299999999999,82.31299999999999,True
2016-12-29,84.649,0.13799999999999102,0.001632923524748151,85.44,84.287,True
2017-01-05,85.34299999999999,0.6939999999999884,0.008198561117083348,85.801,83.14299999999999,True
2017-01-12,85.29299999999999,-0.04999999999999716,-0.0005858711317858192,85.637,83.818,False
2017-01-19,82.64,-2.6529999999999916,-0.031104545507837592,86.679,81.627,False
2017-01-26,84.49700000000001,1.8570000000000135,0.022470958373669088,84.714,81.715,True
2017-02-02,82.914,-1.5830000000000126,-0.018734392937027496,85.51,82.67,False
2017-02-09,84.959,2.0450000000000017,0.02466410980051622,85.971,82.73700000000001,True
2017-02-16,88.87200000000001,3.913000000000011,0.04605751009310386,89.335,84.675,True
2017-02-23,89.639,0.7669999999999817,0.008630389774056864,89.756,88.175,True
2017-03-02,92.28399999999999,2.644999999999996,0.029507245730095118,92.39200000000001,88.071,True
2017-03-09,90.053,-2.2309999999999945,-0.024175371678730816,92.33200000000001,89.56,False
2017-03-16,90.47399999999999,0.42099999999999227,0.004675024707672063,90.986,89.001,True
2017-03-23,85.73700000000001,-4.736999999999981,-0.05235758339412407,91.238,84.557,False
2017-03-30,86.709,0.9719999999999942,0.011336995696140453,87.515,83.789,True
2017-04-06,85.01299999999999,-1.6960000000000122,-0.019559676619497538,87.948,85.13600000000001,False
2017-04-13,84.538,-0.4749999999999943,-0.005587380753531747,85.93299999999999,83.846,False
2017-04-20,84.024,-0.5139999999999958,-0.0060801059878397385,86.01100000000001,83.411,False
2017-04-27,87.376,3.352000000000004,0.03989336380081886,88.12700000000001,83.56,True
2017-05-04,86.70299999999999,-0.673000000000016,-0.007702343893060062,87.376,85.052,False
2017-05-11,86.111,-0.5919999999999845,-0.006827906762164915,86.851,85.448,False
2017-05-18,83.124,-2.987000000000009,-0.034687786693918414,87.09899999999999,83.02600000000001,False
2017-05-25,85.023,1.899000000000001,0.02284538761368559,85.102,82.42200000000001,True
2017-06-01,81.532,-3.4909999999999997,-0.04105947802359362,85.111,80.71600000000001,False
2017-06-08,82.96600000000001,1.4340000000000117,0.017588186233626204,83.15899999999999,80.73100000000001,True
2017-06-15,85.279,2.312999999999988,0.027878890147771233,86.861,82.946,True
2017-06-22,85.95200000000001,0.673000000000016,0.007891743571102101,87.23700000000001,85.04700000000001,True
2017-06-29,91.301,5.3489999999999895,0.0622324087862992,89.056,85.635,True
2017-07-06,92.99600000000001,1.6950000000000074,0.018564966429721552,93.245,89.294,True
2017-07-13,92.15100000000001,-0.8449999999999989,-0.009086412318809398,93.961,91.535,False
2017-07-20,90.62,-1.531000000000006,-0.016614035658864316,92.837,89.795,False
2017-07-27,91.296,0.6760000000000019,0.0074597219156919215,92.977,89.994,True
2017-08-03,92.161,0.8649999999999949,0.009474675779880771,92.66799999999999,90.37700000000001,True
2017-08-10,92.36,0.19899999999999807,0.0021592647649222346,94.666,91.699,True
2017-08-17,91.227,-1.1329999999999956,-0.012267215244694625,93.016,90.71,False
2017-08-24,91.396,0.16899999999999693,0.0018525217315048935,91.803,89.63600000000001,True
2017-08-31,91.27600000000001,-0.11999999999999034,-0.0013129677447589647,91.943,89.785,False
2017-09-07,89.586,-1.690000000000012,-0.018515272360752132,91.823,88.507,False
2017-09-14,90.67,1.0840000000000032,0.012100104927109182,90.96799999999999,87.568,True
2017-09-21,93.911,3.2409999999999997,0.035745009374655336,94.736,90.213,True
2017-09-28,95.03399999999999,1.1229999999999905,0.011958130570433607,95.164,92.79899999999999,True
2017-10-05,96.0,0.9660000000000082,0.010164783130248208,96.874,94.35799999999999,True
2017-10-12,97.3,1.2999999999999972,0.013541666666666638,97.64,95.55,True
2017-10-19,97.19,-0.10999999999999943,-0.0011305241521068802,98.55,94.96,False
2017-10-26,101.35,4.159999999999997,0.04280275748533796,101.45,97.09,True
2017-11-02,100.87,-0.47999999999998977,-0.004736063147508533,102.42,100.57,False
2017-11-09,97.12,-3.75,-0.03717656389412114,101.765,97.15,False
