Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,123.0,-0.8400000000000034,-0.006782945736434136,127.67,120.12,False
2016-11-25,128.86,5.860000000000014,0.04764227642276434,128.99,122.84,True
2016-12-01,127.07,-1.7900000000000205,-0.01389104454446702,129.13,126.54,False
2016-12-08,129.88,2.8100000000000023,0.022113795545762198,130.73,126.42,True
2016-12-15,134.11,4.230000000000018,0.032568524792115944,134.48,128.8,True
2016-12-22,133.86,-0.25,-0.0018641413764819922,134.91,132.42,False
2016-12-29,132.65,-1.210000000000008,-0.00903929478559695,134.59,132.3,False
2017-01-05,132.61,-0.03999999999999204,-0.0003015454202788695,133.55,131.24,False
2017-01-12,133.13,0.5199999999999818,0.0039212729055122676,133.99,130.72,True
2017-01-19,133.61,0.4800000000000182,0.0036054983850373184,134.08,131.59,True
2017-01-26,135.59,1.9799999999999898,0.014819250056133444,136.92,132.24,True
2017-02-02,135.05,-0.539999999999992,-0.003982594586621374,136.74,134.13,False
2017-02-09,135.36,0.3100000000000023,0.002295446131062586,136.04,133.94,True
2017-02-16,139.89,4.529999999999973,0.033466312056737384,140.16,135.0,True
2017-02-23,143.55,3.660000000000025,0.026163414111087465,143.09,138.43,True
2017-03-02,144.5,0.9499999999999886,0.006617903169627228,145.11,141.92,True
2017-03-09,145.37,0.8700000000000045,0.006020761245674772,145.65,143.81,True
2017-03-16,146.68,1.3100000000000023,0.009011487927357792,146.66,144.75,True
2017-03-23,145.57,-1.1100000000000136,-0.007567493864194257,148.25,144.37,False
2017-03-30,145.02,-0.549999999999983,-0.0037782510132581093,148.41,144.25,False
2017-04-06,145.34,0.3199999999999932,0.002206592194180066,146.72,144.36,True
2017-04-13,144.72,-0.6200000000000045,-0.0042658593642493775,147.27,144.67,False
2017-04-20,145.95,1.2299999999999898,0.008499170812603579,146.68,144.07,True
2017-04-27,152.9,6.950000000000017,0.04761904761904774,153.02,145.73,True
2017-05-04,153.66,0.7599999999999909,0.004970568999345918,154.46,151.98,True
2017-05-11,155.53,1.8700000000000045,0.012169725367694941,156.32,152.3,True
2017-05-18,153.68,-1.8499999999999943,-0.011894811290426247,159.0,153.53,False
2017-05-25,154.39,0.7099999999999795,0.004619989588755723,155.18,151.51,True
2017-06-01,152.62,-1.7699999999999818,-0.011464473087635093,154.87,152.38,False
2017-06-08,154.25,1.6299999999999955,0.010680120560870105,154.94,151.84,True
2017-06-15,155.21,0.960000000000008,0.006223662884927118,156.36,150.84,True
2017-06-22,155.52,0.3100000000000023,0.0019972939887893965,158.29,154.01,True
2017-06-29,151.87,-3.6500000000000057,-0.02346965020576135,156.15,149.86,False
2017-07-06,150.88,-0.9900000000000091,-0.006518733127016587,153.88,150.57,False
2017-07-13,151.92,1.039999999999992,0.006892895015906628,152.24,149.62,True
2017-07-20,151.66,-0.2599999999999909,-0.0017114270668772442,153.59,150.93,False
2017-07-27,145.32,-6.340000000000003,-0.041804035342212865,151.67,143.4,False
2017-08-03,149.81,4.490000000000009,0.030897330030278072,149.97,145.03,True
2017-08-10,154.28,4.469999999999999,0.029837794539750342,154.66,149.74,True
2017-08-17,150.92,-3.3600000000000136,-0.02177858439201461,155.13,147.39,False
2017-08-24,148.85,-2.069999999999993,-0.013715875960773876,151.26,146.03,False
2017-08-31,150.61,1.7600000000000193,0.011823983876385754,151.49,147.11,True
2017-09-07,158.17,7.559999999999974,0.050195870128145366,157.03,149.76,True
2017-09-14,160.35,2.180000000000007,0.013782638932793873,161.38,156.22,True
2017-09-21,158.87,-1.4799999999999898,-0.009229809791081945,160.85,157.16,False
2017-09-28,160.72,1.8499999999999943,0.01164474098319377,162.0,158.72,True
2017-10-05,165.07,4.349999999999994,0.02706570433051266,166.08,160.66,True
2017-10-12,165.41,0.3400000000000034,0.0020597322348094955,166.63,164.26,True
2017-10-19,163.5,-1.9099999999999966,-0.011547064869113093,166.07,161.511,False
2017-10-26,166.39,2.8899999999999864,0.017675840978593187,166.95,162.74,True
2017-11-02,165.01,-1.3799999999999955,-0.008293767654306122,167.94,164.88,False
2017-11-09,164.1,-0.9099999999999966,-0.005514817283800961,165.01,160.53,False
