Date,Open,Delta,FractionalIncrease,High,Low,Positive
2016-11-17,69.895,-1.2930000000000064,-0.018163173568579064,71.873,68.544,False
2016-11-25,67.685,-2.2099999999999937,-0.031618856856713555,70.175,64.916,False
2016-12-01,65.842,-1.8430000000000035,-0.027229075866144693,67.685,66.344,False
2016-12-08,64.694,-1.1479999999999961,-0.017435679353604024,66.663,65.167,False
2016-12-15,68.69800000000001,4.004000000000005,0.06189136550530196,69.191,64.578,True
2016-12-22,69.586,0.887999999999991,0.012926140498995473,69.654,68.38,True
2016-12-29,70.184,0.597999999999999,0.008593682637312089,70.03,69.094,True
2017-01-05,71.111,0.9270000000000067,0.01320813860709003,70.783,69.403,True
2017-01-12,69.2,-1.9110000000000014,-0.02687347948981172,71.825,69.335,False
2017-01-19,68.023,-1.1770000000000067,-0.01700867052023131,70.281,68.71300000000001,False
2017-01-26,69.692,1.668999999999997,0.024535818767181646,69.789,67.087,True
2017-02-02,70.204,0.5120000000000005,0.007346610801813702,71.352,68.988,True
2017-02-09,72.346,2.14200000000001,0.030511081989630366,72.018,70.165,True
2017-02-16,73.75399999999999,1.407999999999987,0.019462029690653068,73.243,71.911,True
2017-02-23,74.642,0.8880000000000052,0.012040024947799514,74.623,73.455,True
2017-03-02,74.45,-0.19199999999999307,-0.002572278341952159,75.95,74.12100000000001,False
2017-03-09,74.44,-0.010000000000005116,-0.0001343183344527215,76.05,73.61,False
2017-03-16,75.46,1.019999999999996,0.013702310585706557,75.74,74.4,True
2017-03-23,74.45,-1.009999999999991,-0.013384574609064285,76.17,73.95,False
2017-03-30,75.03,0.5799999999999983,0.007790463398253839,75.32,74.07,True
2017-04-06,74.1,-0.9300000000000068,-0.012395041983206808,75.32,73.75,False
2017-04-13,73.5,-0.5999999999999943,-0.008097165991902758,74.19,73.51,False
2017-04-20,73.89,0.39000000000000057,0.0053061224489796,73.68,72.67,True
2017-04-27,77.04,3.1500000000000057,0.04263093788063345,76.65,73.31,True
2017-05-04,77.54,0.5,0.006490134994807891,77.95,76.595,True
2017-05-11,78.26,0.7199999999999989,0.009285530049006948,78.875,77.39,True
2017-05-18,80.18,1.9200000000000017,0.024533605928954785,81.94,78.26,True
2017-05-25,81.4,1.2199999999999989,0.015215764529807916,81.79,79.56,True
2017-06-01,81.78,0.37999999999999545,0.004668304668304612,82.09,80.4,True
2017-06-08,81.15,-0.6299999999999955,-0.00770359501100508,82.4737,80.96,False
2017-06-15,79.72,-1.4300000000000068,-0.01762168823166983,81.645,80.4801,False
2017-06-22,85.09,5.3700000000000045,0.06736076266934275,82.62,79.69,True
2017-06-29,84.47,-0.6200000000000045,-0.007286402632506811,86.9,85.08,False
2017-07-06,81.92,-2.549999999999997,-0.030188232508582897,84.47,82.06,False
2017-07-13,82.93,1.0100000000000051,0.012329101562500062,84.0,81.43,True
2017-07-20,85.23,2.299999999999997,0.027734233691064716,85.2699,82.29,True
2017-07-27,85.21,-0.020000000000010232,-0.00023465915757374435,85.64,83.92,False
2017-08-03,85.3,0.09000000000000341,0.0010562140593827418,85.63,84.31,True
2017-08-10,84.04,-1.259999999999991,-0.014771395076201534,85.32,83.66,False
2017-08-17,84.04,0.0,0.0,84.51,82.95,True
2017-08-24,83.86,-0.18000000000000682,-0.002141837220371333,84.2399,82.655,False
2017-08-31,83.27,-0.5900000000000034,-0.007035535416169848,84.0936,82.61,False
2017-09-07,84.73,1.460000000000008,0.017533325327248807,84.5562,83.23,True
2017-09-14,85.39,0.6599999999999966,0.007789448837483732,86.04,84.46,True
2017-09-21,85.41,0.01999999999999602,0.00023421946363738166,86.41,84.9159,True
2017-09-28,85.01,-0.3999999999999915,-0.004683292354525132,86.56,84.27,False
2017-10-05,85.48,0.46999999999999886,0.005528761322197375,86.67,84.7,True
2017-10-12,86.13,0.6499999999999915,0.00760411792232091,86.515,85.19,True
2017-10-19,86.56,0.4300000000000068,0.004992453268315417,86.87,85.76,True
2017-10-26,81.36,-5.200000000000003,-0.060073937153419625,86.61,80.91,False
2017-11-02,83.08,1.7199999999999989,0.021140609636184842,83.66,80.6,True
2017-11-09,82.03,-1.0499999999999972,-0.012638420799229624,83.97,82.33,False
