Date,Open,Delta,FractionalIncrease,High,Low,Positive,StockScore,reuter_score,reuter_credibility,reuter_cumu,fool_score,fool_credibility,fool_cumu,invest_score,invest_credibility,invest_cumu,cnbc_score,cnbc_credibility,cnbc_cumu,market_score,market_credibility,market_cumu,ReuterCredit,FoolCredit,InvestCredit,CnbcCredit,MarketCredit
2017-04-06,849.5,-2.480000000000018,-0.002910866452264159,860.59,845.245,False,-0.014596821659799988,0.5359571428571428,0.9927015891701,0.9736069646818062,0.9976333333333334,0.9927015891701,0.9736069646818062,0.7612300000000001,0.9927015891701,0.9736069646818062,0.6912777777777778,0.9927015891701,0.9736069646818062,0.03714999999999999,0.9927015891701,0.9736072549784204,0.9693427611710985,0.9713983453497551,0.9647853353724567,0.9717217995634406,0.971426159946617
2017-04-13,841.04,-8.460000000000036,-0.00995879929370222,853.59,834.6,False,-0.05029487301436338,0.09031999999999996,0.9748525634928183,0.9742297640873124,0.9892857142857142,0.9748525634928183,0.9742297640873124,0.8019999999999999,0.9748525634928183,0.9742297640873124,0.9686900000000002,0.9748525634928183,0.9742297640873124,0.6593166666666667,0.9748525634928183,0.9742299092356194,0.960975762736679,0.9582545472355035,0.9551818776214667,0.9609323779660286,0.9603991830418431
2017-04-20,859.74,18.70000000000005,0.022234376486255168,860.2,837.85,True,0.10875380929118134,-0.13869999999999996,0.9456230953544094,0.9599264297208608,0.9941857142857142,0.9456230953544094,0.9599264297208608,0.9293571428571428,0.9456230953544094,0.9599264297208608,0.6982727272727272,0.9456230953544094,0.9599264297208608,0.4966857142857143,0.9456230953544094,0.9599265022950144,0.9593371397877215,0.9566771502087186,0.9604506748426112,0.9608734405527916,0.9577494681118883
2017-04-27,890.0,30.25999999999999,0.0351966873706004,892.99,857.5,True,0.16999999999999993,0.38614,0.915,0.9374632148604304,0.9178,0.915,0.9374632148604304,0.90804,0.915,0.9374632148604304,0.65078,0.915,0.9374632148604304,0.4924666666666666,0.915,0.9374632511475072,0.9548656981389488,0.9533827564520679,0.9560093354629629,0.9568568331058662,0.953822553031203
2017-05-04,950.29,60.28999999999997,0.06774157303370783,950.2,887.18,True,0.3172189542139767,0.3600555555555556,0.8413905228930116,0.8894268688767211,0.9195333333333332,0.8413905228930116,0.8894268688767211,0.95434,0.8413905228930116,0.8894268688767211,0.508275,0.8413905228930116,0.8894268688767211,0.5476833333333334,0.8413905228930116,0.8894268870202594,0.9491660631185421,0.9477157080998154,0.9493709845609736,0.9526997969243312,0.947839244016933
2017-05-11,951.29,1.0,0.0010523103473676458,962.2,947.37,True,0.00525602077179409,0.25852857142857144,0.997371989614103,0.9433994292454121,0.9936,0.997371989614103,0.9433994292454121,0.5363500000000001,0.997371989614103,0.9433994292454121,0.94163,0.997371989614103,0.9433994292454121,,,0.8894268870202594,0.9628010577231583,0.9623611376494597,0.9630982203801972,0.9649399318961107,0.9517847342634127
2017-05-18,943.2,-8.089999999999918,-0.008504241608762753,965.8960000000001,940.06,False,-0.042885920271416016,,,0.9433994292454121,,,0.9433994292454121,0.97205,0.978557039864292,0.9609782345548521,,,0.9433994292454121,0.97072,0.978557039864292,0.9339919634422758,0.9507317430134835,0.9512325306637257,0.9633609639741127,0.9614021734579946,0.9488207917928084
2017-05-25,979.0,35.799999999999955,0.037955894826123784,978.115,941.27,True,0.18283963227783426,,,0.9433994292454121,,,0.9433994292454121,0.9813299999999998,0.9085801838610827,0.9347792092079674,0.6864555555555555,0.9085801838610827,0.9259898065532476,,,0.9339919634422758,0.9565650009149032,0.9548470449056985,0.9604959125771091,0.9585567594253603,0.9530013812379419
2017-06-01,990.96,11.960000000000036,0.012216547497446412,999.6,977.82,True,0.06034552353273611,-0.10848000000000003,0.969827238233632,0.956613333739522,,,0.9433994292454121,0.9776799999999999,0.969827238233632,0.9523032237207996,,,0.9259898065532476,0.9771666666666666,0.969827238233632,0.9519096008379538,0.9588176905279482,0.9480913849510477,0.9571755096517963,0.9587398303045045,0.9498410703587483
2017-06-08,1004.23,13.269999999999984,0.013391055138451584,1008.61,981.29,True,0.06607052169323753,0.4839666666666667,0.9669647391533812,0.9617890364464516,,,0.9433994292454121,0.95214,0.9669647391533812,0.9596339814370904,0.8763,0.9669647391533812,0.9464772728533144,0.9682624999999998,0.9669647391533812,0.9594371699956676,0.96805770187705,0.9610684276842221,0.9696972571883004,0.9677102299502481,0.9640285853736108
2017-06-15,948.02,-56.210000000000036,-0.05597323322346478,1005.6,936.795,False,-0.2964599902955635,,,0.9617890364464516,0.9971666666666666,0.8517700048522182,0.8975847170488152,,,0.9596339814370904,0.41866,0.8517700048522182,0.8991236388527664,,,0.9594371699956676,0.964555961000805,0.9506995708169791,0.9679946661819938,0.951790836037574,0.9629463661760184
2017-06-22,976.87,28.850000000000023,0.03043184742937915,980.79,940.37,True,0.14766550308638826,0.2710272727272727,0.926167248456806,0.9439781424516288,,,0.8975847170488152,,,0.9596339814370904,,,0.8991236388527664,0.8170400000000001,0.926167248456806,0.9428022092262368,0.9496025373186363,0.9433682597542826,0.9557436333742948,0.945918387507553,0.9508529920733229
2017-06-29,951.35,-25.519999999999985,-0.026124253994902067,993.99,936.16,False,-0.13412519051873645,0.5964875,0.9329374047406318,0.9384577735961304,0.9861111111111108,0.9329374047406318,0.9152610608947236,,,0.9596339814370904,,,0.8991236388527664,,,0.9428022092262368,0.9582700507892978,0.9549180326420245,0.9634242285995094,0.9553813550488561,0.9581326577346966
2017-07-06,925.0,-26.350000000000023,-0.027697482524833155,951.66,915.31,False,-0.14243243243243256,0.4199999999999999,0.9287837837837836,0.933620778689957,0.9958625,0.9287837837837836,0.9220224223392536,,,0.9596339814370904,0.6439818181818182,0.9287837837837836,0.9139537113182751,0.3124,0.9287837837837836,0.9357929965050102,0.9597900505649859,0.9581141251893296,0.9653513128273451,0.9580770045148762,0.9597214610377733
2017-07-13,970.8,45.79999999999996,0.04951351351351346,969.63,919.85,True,0.2358879274824885,,,0.933620778689957,,,0.9220224223392536,,,0.9596339814370904,,,0.9139537113182751,,,0.9357929965050102,0.9603045804593912,0.959272969817239,0.9657468178181858,0.9611011094027383,0.9612242088907151
2017-07-20,997.0,26.200000000000053,0.02698805109188303,995.6,964.8,True,0.13139418254764315,0.6801285714285715,0.9343029087261784,0.9339618437080676,,,0.9220224223392536,,,0.9596339814370904,,,0.9139537113182751,,,0.9357929965050102,0.9608684465966636,0.9593293511079909,0.9656988835521836,0.9595709446176786,0.9614525417939831
2017-07-27,969.18,-27.820000000000054,-0.02790371113340025,1006.19,960.23,False,-0.14352339090777802,,,0.9339618437080676,0.8010333333333333,0.9282383045461109,0.9251303634426824,,,0.9596339814370904,,,0.9139537113182751,0.7917285714285713,0.9282383045461109,0.9320156505255606,0.9465471436186368,0.9468511514825358,0.9497695581722527,0.9457228913762646,0.9463623366205551
2017-08-03,949.1,-20.079999999999927,-0.02071854557460939,969.52,932.5210000000001,False,-0.10578442735222804,0.35112000000000004,0.947107786323886,0.9405348150159768,,,0.9251303634426824,,,0.9596339814370904,,,0.9139537113182751,0.6498333333333333,0.947107786323886,0.9395617184247232,0.9484790150764666,0.9468023496506476,0.951723837196586,0.9461806086113088,0.9475712286797027
2017-08-10,935.0,-14.100000000000026,-0.01485617953851019,952.49,933.92,False,-0.07540106951871672,,,0.9405348150159768,0.9975,0.9622994652406416,0.943714914341662,,,0.9596339814370904,,,0.9139537113182751,,,0.9395617184247232,0.9622928719171474,0.9634225223500166,0.9566358036708085,0.9523214703037627,0.9610957499123635
2017-08-17,942.95,7.9500000000000455,0.008502673796791494,949.9,921.22,True,0.04215493928628264,,,0.9405348150159768,,,0.943714914341662,,,0.9596339814370904,,,0.9139537113182751,,,0.9395617184247232,0.9618986144107303,0.9584273354902851,0.9536332066068272,0.9442195624703399,0.9569178554372405
2017-08-24,943.71,0.7599999999999909,0.0008059812291213648,945.425,918.6,True,0.004026660732640275,0.3259428571428571,0.99798666963368,0.9692607423248284,0.9945,0.99798666963368,0.9708507919876708,,,0.9596339814370904,0.6012600000000001,0.99798666963368,0.9559701904759774,0.04618333333333332,0.99798666963368,0.9687741940292016,0.96932211869211,0.9668714611057361,0.9553496289219267,0.9597675536712683,0.9637785321989533
2017-08-31,946.3,2.589999999999918,0.00274448718356266,946.31,919.31,True,0.013684877945682756,,,0.9692607423248284,0.9971333333333332,0.9931575610271586,0.9820041765074148,0.9898333333333332,0.9931575610271586,0.9763957712321244,0.97198,0.9931575610271586,0.9745638757515679,0.6761000000000001,0.9931575610271586,0.98096587752818,0.9668497553215173,0.9660840065579702,0.9562996172370012,0.9602198647273111,0.9631643423716828
2017-09-07,944.25,-2.0499999999999545,-0.002166332030011576,958.33,932.68,False,-0.010855176065660334,,,0.9692607423248284,0.9357,0.9945724119671698,0.9882882942372924,0.8914399999999999,0.9945724119671698,0.9854840915996472,,,0.9745638757515679,,,0.98096587752818,0.9653899928882157,0.9679803542015094,0.9587441148834602,0.961068717154788,0.9640134445055542
2017-09-14,946.0,1.75,0.0018533227429176602,952.85,937.5,True,0.009249471458773785,-0.21926249999999994,0.9953752642706132,0.9823180032977208,0.9841666666666666,0.9953752642706132,0.9918317792539528,,,0.9854840915996472,,,0.9745638757515679,0.6641833333333332,0.9953752642706132,0.9881705708993966,0.9723651459034612,0.9733876821603497,0.9620369515538317,0.965885387915853,0.9700310290358578
2017-09-21,948.13,2.1299999999999955,0.002251585623678642,950.0,925.4,True,0.011232636874690154,,,0.9823180032977208,0.9854400000000002,0.9943836815626548,0.9931077304083038,,,0.9854840915996472,,,0.9745638757515679,0.7292000000000001,0.9943836815626548,0.9912771262310258,0.9694903297758546,0.971006153268578,0.9589881035226558,0.9633177741346314,0.9681587269028166
2017-09-28,956.25,8.120000000000005,0.008564226424646416,965.43,924.51,True,0.0424575163398693,0.5826125,0.9787712418300654,0.9805446225638929,,,0.9931077304083038,0.7867444444444445,0.9787712418300654,0.9821276667148564,,,0.9745638757515679,0.5563888888888888,0.9787712418300654,0.9850241840305456,0.9691823305952236,0.9705612936855833,0.9588625717790621,0.9628862178446286,0.9667737602510985
2017-10-05,972.79,16.539999999999964,0.017296732026143753,977.74,955.55,True,0.08501320942855067,0.4371,0.9574933952857246,0.9690190089248087,,,0.9931077304083038,,,0.9821276667148564,,,0.9745638757515679,0.7633777777777778,0.9574933952857246,0.9712587896581352,0.9629382453742882,0.9662381440711617,0.9546408212360039,0.9585630682302071,0.9601563782412753
2017-10-12,1003.84,31.05000000000007,0.03191850245171113,1007.57,970.27,True,0.15465612049729074,,,0.9690190089248087,0.9888428571428572,0.9226719397513546,0.9578898350798292,,,0.9821276667148564,0.8572,0.9226719397513546,0.9486179077514614,,,0.9712587896581352,0.964486303329071,0.9639838172430788,0.9568880614838596,0.9578540652390806,0.9637716999064138
2017-10-19,1004.75,0.9099999999999682,0.0009065189671660504,1016.31,1001.1,True,0.004528489674048112,,,0.9690190089248087,,,0.9578898350798292,,,0.9821276667148564,,,0.9486179077514614,0.9872625,0.997735755162976,0.9844972724105556,0.9584740040144192,0.9552783170081173,0.9512000035479037,0.951440799485837,0.9584927378852877
2017-10-26,998.47,-6.279999999999973,-0.0062503110226424215,1008.65,977.08,False,-0.031448115616893715,,,0.9690190089248087,0.9947666666666666,0.9842759421915532,0.9710828886356913,,,0.9821276667148564,0.4786222222222221,0.9842759421915532,0.9664469249715072,,,0.9844972724105556,0.952980383751428,0.9536355586319322,0.9483023754297304,0.9516690805469349,0.9552611994606748
2017-11-02,1039.99,41.519999999999975,0.04158362294310293,1063.62,990.47,True,0.19961730401253847,0.6983666666666667,0.9001913479937308,0.9346051784592696,,,0.9710828886356913,,,0.9821276667148564,0.6082888888888888,0.9001913479937308,0.933319136482619,0.63335,0.9001913479937308,0.9423443102021432,0.9551901482527386,0.9591761432516797,0.9580270192525663,0.9544263584238574,0.9501751091331251
2017-11-09,1048.0,8.009999999999991,0.007701997134587823,1062.69,1028.66,True,0.03821564885496179,,,0.9346051784592696,0.99385,0.9808921755725192,0.9759875321041052,0.9788555555555556,0.9808921755725192,0.9815099211436876,,,0.933319136482619,,,0.9423443102021432,0.9531940704716453,0.9580330239952581,0.955968514048615,0.9524657987528395,0.9508536603754413
