Date,Open,Delta,FractionalIncrease,High,Low,Positive,StockScore,reuter_score,reuter_credibility,reuter_cumu,fool_score,fool_credibility,fool_cumu,invest_score,invest_credibility,invest_cumu,cnbc_score,cnbc_credibility,cnbc_cumu,market_score,market_credibility,market_cumu
2016-11-17,35.522,-0.16199999999999906,-0.0045398497926241186,35.684,34.379,False,-0.022802770114295233,,,,,,,,,,,,,,,
2016-11-25,36.922,1.3999999999999986,0.0394121952592759,37.112,35.493,True,0.18958886300850422,,,,,,,,,,,,,,,
2016-12-01,36.788,-0.13399999999999326,-0.0036292725204483296,37.779,36.778,False,-0.018212460584972445,,0.9908937697075137,0.9908937697075137,,0.9908937697075137,0.9908937697075137,,0.9908937697075137,0.9908937697075137,,0.9908937697075137,0.9908937697075137,,0.9908937697075137,0.9908937697075137
2016-12-08,38.332,1.5439999999999967,0.04197020767641613,38.561,36.342,True,0.20139830950641718,,0.8993008452467914,0.9450973074771526,,0.8993008452467914,0.9450973074771526,,0.8993008452467914,0.9450973074771526,,0.8993008452467914,0.9450973074771526,,0.8993008452467914,0.9450973074771526
2016-12-15,38.95,0.6180000000000021,0.016122299906083746,39.579,38.255,True,0.07933247753530194,,0.960333761232349,0.9527155343547509,,0.960333761232349,0.9527155343547509,,0.960333761232349,0.9527155343547509,,0.960333761232349,0.9527155343547509,,0.960333761232349,0.9527155343547509
2016-12-22,40.227,1.2769999999999941,0.03278562259306788,40.722,38.902,True,0.15872423993834914,,0.9206378800308255,0.9366767071927882,,0.9206378800308255,0.9366767071927882,,0.9206378800308255,0.9366767071927882,,0.9206378800308255,0.9366767071927882,,0.9206378800308255,0.9366767071927882
2016-12-29,40.502,0.2749999999999986,0.006836204539239779,40.798,40.151,True,0.033948940793047076,,0.9830255296034764,0.9598511183981323,,0.9830255296034764,0.9598511183981323,,0.9830255296034764,0.9598511183981323,,0.9830255296034764,0.9598511183981323,,0.9830255296034764,0.9598511183981323
2017-01-05,40.808,0.3060000000000045,0.007555182460125537,40.979,40.426,True,0.03749264850029461,,0.9812536757498527,0.9705523970739924,,0.9812536757498527,0.9705523970739924,,0.9812536757498527,0.9705523970739924,,0.9812536757498527,0.9705523970739924,,,0.9598511183981323
2017-01-12,39.085,-1.7229999999999992,-0.04222211331111545,40.845,38.767,False,-0.22041703978508367,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-01-19,39.393,0.30799999999999983,0.007880260969681458,39.73,39.018,True,0.039093239915721036,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-01-26,39.663,0.2700000000000031,0.006854009595613514,40.53,39.219,True,0.03403675970047691,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-02-02,40.482,0.8189999999999955,0.020648967551622304,40.906,39.46,True,0.10115606936416129,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-02-09,39.76,-0.7220000000000013,-0.017835087199249082,40.53,39.325,False,-0.09079476861167018,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-02-16,39.74,-0.019999999999996017,-0.0005030181086518113,39.914,38.931,False,-0.0025163563160538523,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-02-23,40.164,0.4239999999999995,0.010669350780070443,40.251,39.297,True,0.052783587292102314,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-03-02,40.366,0.20199999999999815,0.005029379543870087,40.81,40.019,True,0.0250210573254717,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-03-09,40.328,-0.0379999999999967,-0.0009413863152156939,40.559,40.155,False,-0.004711366792302705,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-03-16,41.041,0.7130000000000011,0.017680023804800656,41.07899999999999,40.222,True,0.08686435515703822,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-03-23,40.106,-0.9350000000000024,-0.022782095952827715,41.137,39.942,False,-0.11656609983543638,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-03-30,39.874,-0.2319999999999993,-0.005784670622849431,40.376,39.75,False,-0.02909163866178453,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-04-06,40.019,0.14499999999999602,0.0036364548327229773,40.357,39.814,True,0.01811639471251106,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-04-13,39.493,-0.5259999999999962,-0.013143756715560015,40.049,39.064,False,-0.06659407996353736,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
2017-04-20,38.986,-0.507000000000005,-0.0128377180766213,39.737,39.172,False,-0.06502334171241023,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9705523970739924,,,0.9598511183981323
