Date,Open,Delta,FractionalIncrease,High,Low,Positive,StockScore,reuter_score,reuter_credibility,reuter_cumu,fool_score,fool_credibility,fool_cumu,invest_score,invest_credibility,invest_cumu,cnbc_score,cnbc_credibility,cnbc_cumu,market_score,market_credibility,market_cumu
2016-11-17,49.972,2.3909999999999982,0.0502511506693848,52.569,47.445,True,0.23923397102377314,,,,,,,,,,,,,,,
2016-11-25,50.955,0.982999999999997,0.019671015768830485,51.519,49.555,True,0.0964576587184768,,,,,,,,,,,,,,,
2016-12-01,51.665,0.7100000000000009,0.01393386321263862,51.694,49.972,True,0.06871189393206241,0.7628333333333335,0.6529392802993645,0.6529392802993645,0.99205,0.5383309469660312,0.5383309469660312,0.631325,0.7186934469660312,0.7186934469660312,0.9559625,0.5563746969660313,0.5563746969660313,0.9985,0.5351059469660312,0.5351059469660312
2016-12-08,55.71100000000001,4.046000000000007,0.07831220361947172,55.71100000000001,51.598,True,0.36312397910646066,0.52176,0.9206819895532303,0.7868106349262974,0.9907600000000001,0.6861819895532303,0.6122564682596308,0.5172,0.9229619895532304,0.8208277182596309,0.81436,0.7743819895532303,0.6653783432596307,0.9797499999999999,0.6916869895532304,0.6133964682596308
2016-12-15,53.649,-2.062000000000012,-0.03701243919513223,56.42,52.541,False,-0.19217506384089283,0.49478571428571433,0.6565196109366964,0.721665122931497,0.8181714285714285,0.49482675379383934,0.553541611026735,0.9772000000000001,0.4153124680795536,0.6180700931695922,0.7294,0.5392124680795536,0.6022954056695922,0.9995,0.4041624680795536,0.5087794681695922
2016-12-22,54.222,0.5730000000000075,0.01068053458591973,54.76600000000001,53.143,True,0.052838331304637186,0.503575,0.7746316656523186,0.7481483942919078,0.9913300000000002,0.5307541656523185,0.5421478883395268,0.9567,0.5480691656523187,0.5830696294109554,0.6539166666666666,0.6994608323189853,0.6508781189942887,0.99905,0.5268941656523186,0.5178368169109554
2016-12-29,53.668,-0.554000000000002,-0.010217254988749992,54.554,53.746,False,-0.051613624506223636,0.7517,0.5983431877468881,0.673245791019398,0.9873833333333333,0.4805015210802216,0.5113247047098741,0.9879,0.48024318774688823,0.5316564085789218,0.9592166666666665,0.49458485441355493,0.5727314867039218,0.9959333333333333,0.47622652108022157,0.4970316689955885
2017-01-05,53.96,0.2920000000000016,0.005440858612208422,54.79600000000001,52.977,True,0.02705707931801349,0.5427400000000001,0.7421585396590067,0.7077021653392024,0.98932,0.5188685396590067,0.5150966221844404,0.9698,0.5286285396590067,0.5301424741189642,0.35856999999999994,0.8342435396590068,0.7034875131814643,0.6611,0.6829785396590067,0.5900051043272976
2017-01-12,53.143,-0.8170000000000002,-0.015140845070422538,54.28100000000001,52.239,False,-0.07686807293528782,0.7880100000000001,0.567560963532356,0.6376315644357792,0.996275,0.4634284635323561,0.48926254285839826,0.9894,0.4668659635323561,0.49850421882566015,0.51439,0.7043709635323561,0.7039292383569102,,,0.5900051043272976
2017-01-19,52.744,-0.3990000000000009,-0.007508044333214175,54.65,51.87,False,-0.03782420749279548,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-01-26,55.048,2.304000000000002,0.04368269376611562,55.264,52.375,True,0.20927190815288493,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-02-02,54.4,-0.6480000000000032,-0.011771544833599826,55.87300000000001,54.212,False,-0.05955882352941207,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-02-09,54.806,0.4060000000000059,0.0074632352941177565,56.206,54.00899999999999,True,0.037039740174434,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-02-16,57.136,2.3299999999999983,0.042513593402182207,57.767,54.502,True,0.20389946793615216,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-02-23,57.205,0.06899999999999551,0.001207644917390008,57.401,56.246,True,0.00603094135128009,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-03-02,58.526,1.3210000000000048,0.023092387029105932,58.732,56.119,True,0.1128558247616448,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-03-09,57.224,-1.3020000000000067,-0.022246522912893533,58.536,56.799,False,-0.11376345589263305,,,0.6376315644357792,,,0.48926254285839826,,,0.49850421882566015,,,0.7039292383569102,,,0.5900051043272976
2017-03-16,57.625,0.40100000000000335,0.007007549280022427,58.066,56.979,True,0.03479392624728879,,,0.6376315644357792,0.7080666666666667,0.663363629790311,0.5763130863243546,,,0.49850421882566015,,,0.7039292383569102,0.9061,0.5643469631236444,0.577176033725471
2017-03-23,54.07100000000001,-3.5539999999999954,-0.06167462039045545,58.165,53.7,False,-0.32864197074217183,0.41509999999999997,0.6281290146289141,0.6328802895323467,0.993,0.3391790146289141,0.45774605047663436,0.9469000000000001,0.362229014628914,0.43036661672728704,0.66403,0.5036640146289141,0.6037966264929122,0.9747166666666667,0.3483206812955808,0.4627483575105259
2017-03-30,54.512,0.4409999999999954,0.008155943111834355,55.07,53.103,True,0.04044980921631891,0.722518181818182,0.6589658136990685,0.6459230516157075,0.9971500000000001,0.5216499046081594,0.48969797754239686,0.9948,0.5228249046081594,0.47659576066772324,0.9157124999999999,0.5623686546081594,0.5830826405505358,0.4124714285714286,0.8139891903224452,0.6383687739164856
2017-04-06,53.797,-0.7150000000000034,-0.01311637804520112,55.247,53.64100000000001,False,-0.06645351971299546,0.5737727272727273,0.6798868765071386,0.6629049640614231,0.9927999999999999,0.47037324014350235,0.4800356088429496,0.9597,0.4869232401435023,0.4817595004056128,0.47307000000000005,0.7302382401435022,0.6566604403470191,0.7065714285714285,0.613487525857788,0.6259281498871367
2017-04-13,50.714,-3.0829999999999984,-0.05730802832871719,54.482,51.937,False,-0.303959458926529,0.9094111111111113,0.39331471498117987,0.5281098395213015,0.99495,0.35054527053673556,0.4152904396898426,0.95862,0.36871027053673555,0.42523488547117416,0.9175799999999998,0.38923027053673565,0.5229453554418774,0.7738571428571428,0.46109169910816417,0.5435099244976505
2017-04-20,51.614,0.8999999999999986,0.017746578853965345,52.026,50.18,True,0.08718564730499462,0.43452500000000005,0.8263303236524973,0.6772200815868994,0.7979600000000001,0.6446128236524973,0.5299516316711699,0.9677,0.5597428236524973,0.4924888545618357,0.3511375,0.8680240736524973,0.6954847145471874,0.9925499999999999,0.5473178236524974,0.5454138740750739
2017-04-27,53.396,1.7820000000000036,0.034525516332778,53.932,51.105,True,0.16686643194246792,0.4026,0.882133215971234,0.7796766487790667,0.9679499999999999,0.599458215971234,0.564704923821202,0.9512333333333333,0.6078165493045673,0.5501527019332015,0.59282,0.7870232159712339,0.7412539652592107,0.9888999999999999,0.588983215971234,0.567198545023154
2017-05-04,54.49,1.0940000000000012,0.020488426099333303,54.11600000000001,52.603,True,0.10038539181501203,0.46559,0.817397695907506,0.7985371723432864,0.726225,0.687080195907506,0.625892559864354,0.5789000000000001,0.760742695907506,0.6554476989203537,0.30421000000000004,0.898087695907506,0.8196708305833584,0.9503142857142857,0.5750355530503632,0.5711170490367586
