Date,Open,Delta,FractionalIncrease,High,Low,Positive,StockScore,reuter_score,reuter_credibility,reuter_cumu,fool_score,fool_credibility,fool_cumu,invest_score,invest_credibility,invest_cumu,cnbc_score,cnbc_credibility,cnbc_cumu,market_score,market_credibility,market_cumu
2016-11-17,83.27,0.5099999999999909,0.006162397293378335,84.764,81.232,True,0.03062327368800234,,,,,,,,,,,,,,,
2016-11-25,83.53,0.2600000000000051,0.0031223730034827084,84.04,81.72,True,0.015563270681192691,,,,,,,,,,,,,,,
2016-12-01,84.75399999999998,1.2239999999999895,0.0146534179336764,84.956,81.959,True,0.0722089812870183,-0.5570999999999999,0.9638955093564908,0.9638955093564908,0.997,0.9638955093564908,0.9638955093564908,,,,0.9451,0.9638955093564908,0.9638955093564908,,,
2016-12-08,84.821,0.06700000000000728,0.0007905231611488223,85.255,83.42399999999998,True,0.003949493639547239,0.9286999999999995,0.9980252531802264,0.9809603812683586,,,0.9638955093564908,,,,0.9088333333333337,0.9980252531802264,0.9809603812683586,0.9883333333333331,0.9980252531802264,0.9980252531802264
2016-12-15,86.79700000000003,1.9760000000000133,0.023296117706700148,89.79700000000003,84.436,True,0.11382881896839825,0.9287,0.9430855905158009,0.9620229858920797,,,0.9638955093564908,0.9985,0.9430855905158009,0.9430855905158009,0.8647499999999999,0.9430855905158009,0.9620229858920797,0.9977999999999999,0.9430855905158009,0.9705554218480137
2016-12-22,86.719,-0.07800000000001718,-0.0008986485708033362,88.30799999999998,86.469,False,-0.0044972843321542675,,,0.9620229858920797,,,0.9638955093564908,,,0.9430855905158009,0.9998000000000002,0.9977513578339229,0.9798871718630013,0.9739000000000002,0.9977513578339229,0.9841533898409682
2016-12-29,86.79700000000003,0.07800000000001718,0.0008994568664308534,87.76799999999999,86.719,True,0.00449324285401668,0.9611999999999999,0.9977533785729916,0.9798881822325356,,,0.9638955093564908,,,0.9430855905158009,0.984,0.9977533785729916,0.9888202752179964,0.9814000000000002,0.9977533785729916,0.99095338420698
2017-01-05,86.883,0.08599999999998431,0.0009908176549878948,87.99,86.459,True,0.004949184535523884,,,0.9798881822325356,0.9979999999999999,0.9975254077322381,0.9807104585443644,,,0.9430855905158009,0.9914000000000001,0.9975254077322381,0.9931728414751173,0.9906000000000003,0.9975254077322381,0.994239395969609
2017-01-12,84.07,-2.8130000000000024,-0.0323768746475145,86.98899999999998,82.712,False,-0.16730105864160835,0.6855666666666665,0.9163494706791958,0.9481188264558658,0.9991499999999996,0.9163494706791958,0.9485299646117802,,,0.9430855905158009,0.9929999999999998,0.9163494706791958,0.9547611560771565,0.9347000000000001,0.9163494706791958,0.9552944333244024
2017-01-19,82.818,-1.2519999999999951,-0.014892351611752057,84.205,82.89399999999998,False,-0.0755874326837158,0.9688999999999998,0.9622062836581421,0.955162555057004,0.9931000000000001,0.9622062836581421,0.9553681241349612,0.9169,0.9622062836581421,0.9526459370869715,0.9889499999999997,0.9622062836581421,0.9584837198676492,0.9985,0.9622062836581421,0.9587503584912722
2017-01-26,82.54799999999999,-0.27000000000001023,-0.0032601608346012967,82.943,81.48899999999998,False,-0.016354121238552736,0.9825999999999999,0.9918229393807236,0.9734927472188638,0.9924000000000004,0.9918229393807236,0.9735955317578424,,,0.9526459370869715,0.004450000000000026,0.9918229393807236,0.9751533296241864,-0.8518000000000002,0.9918229393807236,0.9752866489359979
2017-02-02,80.15899999999998,-2.3889999999999962,-0.028940737510296993,82.682,79.513,False,-0.14901633004403728,0.967,0.9254918349779814,0.9494922910984226,0.9963500000000006,0.9254918349779814,0.9495436833679118,,,0.9526459370869715,,,0.9751533296241864,0.9939999999999999,0.9254918349779814,0.9503892419569897
2017-02-09,79.521,-0.637999999999991,-0.007959181127508964,80.65,78.90899999999998,False,-0.040115189698318114,,,0.9494922910984226,0.9941999999999998,0.979942405150841,0.9647430442593764,,,0.9526459370869715,,,0.9751533296241864,,,0.9503892419569897
2017-02-16,80.804,1.2830000000000013,0.016134102941361417,80.867,79.389,True,0.07938963417652597,-0.7905999999999997,0.960305182911737,0.9548987370050799,,,0.9647430442593764,,,0.9526459370869715,0.9970999999999998,0.960305182911737,0.9677292562679618,0.9949999999999998,0.960305182911737,0.9553472124343634
2017-02-23,79.15100000000002,-1.6529999999999916,-0.020456908073857624,81.096,78.616,False,-0.10442066429988194,,,0.9548987370050799,0.9984000000000001,0.947789667850059,0.9562663560547178,0.9971999999999999,0.947789667850059,0.9502178024685153,0.9970999999999998,0.947789667850059,0.9577594620590104,0.979825,0.947789667850059,0.9515684401422112
2017-03-02,80.493,1.3419999999999843,0.016954934239617747,81.008,78.51,True,0.08336128607456451,0.9752999999999997,0.9583193569627177,0.9566090469838988,0.9984000000000001,0.9583193569627177,0.9572928565087178,,,0.9502178024685153,0.9991000000000002,0.9583193569627177,0.9580394095108641,0.9976000000000002,0.9583193569627177,0.9549438985524645
2017-03-09,78.393,-2.0999999999999943,-0.02608922515001297,81.903,78.753,False,-0.13394053040450002,0.7320666666666669,0.93302973479775,0.9448193908908245,0.9934499999999998,0.93302973479775,0.9451612956532338,0.9693000000000004,0.93302973479775,0.9416237686331326,0.9861000000000003,0.93302973479775,0.945534572154307,0.9974000000000002,0.93302973479775,0.9439868166751073
2017-03-16,79.745,1.352000000000004,0.01724643781970334,80.173,78.072,True,0.08477020502852868,-0.9716000000000004,0.9576148974857357,0.9512171441882801,0.9925500000000004,0.9576148974857357,0.9513880965694848,,,0.9416237686331326,0.9949,0.9576148974857357,0.9515747348200214,0.9935999999999999,0.9576148974857357,0.9508008570804215
2017-03-23,79.35600000000002,-0.3889999999999958,-0.004878048780487752,80.056,79.161,False,-0.024509803921568353,0.02005000000000002,0.9877450980392158,0.969481121113748,0.9972,0.9877450980392158,0.9695665973043504,0.9935999999999999,0.9877450980392158,0.9646844333361742,0.9985999999999998,0.9877450980392158,0.9696599164296187,0.20229999999999998,0.9877450980392158,0.9692729775598187
2017-03-30,79.745,0.3889999999999958,0.004901960784313672,79.991,78.54,True,0.024390243902438758,0.875,0.9878048780487806,0.9786429995812642,,,0.9695665973043504,0.9936,0.9878048780487806,0.9762446556924773,0.98665,0.9878048780487806,0.9787323972391997,,,0.9692729775598187
2017-04-06,80.445,0.6999999999999886,0.008777979810646293,81.532,79.064,True,0.043507986823294716,0.9928,0.9782460065883526,0.9784445030848083,0.9995,0.9782460065883526,0.9739063019463514,,,0.9762446556924773,0.9451,0.9782460065883526,0.9784892019137761,0.9987,0.9782460065883526,0.9737594920740856
